experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
guenther2023ViSpa,3,9,2.03125,1.367156982421875,0.664093017578125
guenther2023ViSpa,3,10,0.54296875,0.216796875,0.326171875
guenther2023ViSpa,3,11,0.921875,0.50390625,0.41796875
guenther2023ViSpa,3,12,2.203125,1.703125,0.5
guenther2023ViSpa,3,13,1.359375,0.8125,0.546875
guenther2023ViSpa,3,14,1.125,1.03125,0.09375
guenther2023ViSpa,3,15,2.875,2.695281982421875,0.179718017578125
guenther2023ViSpa,3,16,2.507781982421875,2.125,0.382781982421875
guenther2023ViSpa,3,17,0.91015625,0.777313232421875,0.132843017578125
guenther2023ViSpa,3,18,1.6875,1.28125,0.40625
guenther2023ViSpa,3,19,1.40625,1.0546875,0.3515625
guenther2023ViSpa,3,20,0.32421875,0.248046875,0.076171875
guenther2023ViSpa,3,21,1.421875,0.68359375,0.73828125
guenther2023ViSpa,3,22,1.65625,1.4296875,0.2265625
guenther2023ViSpa,3,23,0.9609375,1.0078125,-0.046875
guenther2023ViSpa,3,24,3.203125,3.546875,-0.34375
guenther2023ViSpa,3,25,1.5625,1.609375,-0.046875
guenther2023ViSpa,3,26,2.0,1.765625,0.234375
guenther2023ViSpa,3,27,0.890625,0.83203125,0.05859375
guenther2023ViSpa,3,28,1.59375,1.3515625,0.2421875
guenther2023ViSpa,3,29,0.69921875,1.0703125,-0.37109375
guenther2023ViSpa,3,30,0.96484375,1.1875,-0.22265625
guenther2023ViSpa,3,31,2.03125,2.882781982421875,-0.851531982421875
guenther2023ViSpa,3,32,0.93359375,1.1640625,-0.23046875
guenther2023ViSpa,3,33,1.2734375,1.140625,0.1328125
guenther2023ViSpa,3,34,0.37890625,0.609375,-0.23046875
guenther2023ViSpa,3,35,1.5703125,1.8046875,-0.234375
guenther2023ViSpa,3,36,1.578125,1.34375,0.234375
guenther2023ViSpa,3,37,1.578125,1.328125,0.25
guenther2023ViSpa,3,38,1.546875,0.73046875,0.81640625
guenther2023ViSpa,3,39,1.0546875,0.91796875,0.13671875
guenther2023ViSpa,3,40,2.296875,3.53125,-1.234375
guenther2023ViSpa,3,41,1.1484375,0.6640625,0.484375
guenther2023ViSpa,3,42,1.7109375,1.96875,-0.2578125
guenther2023ViSpa,3,43,0.42578125,0.5859375,-0.16015625
guenther2023ViSpa,3,44,1.66015625,0.955078125,0.705078125
guenther2023ViSpa,3,45,1.515625,1.4375,0.078125
guenther2023ViSpa,3,46,1.140625,1.796875,-0.65625
guenther2023ViSpa,3,47,1.1875,0.69921875,0.48828125
guenther2023ViSpa,3,48,1.671875,1.453125,0.21875
guenther2023ViSpa,3,49,1.8046875,1.375,0.4296875
guenther2023ViSpa,3,50,2.3125,1.890625,0.421875
guenther2023ViSpa,3,51,1.2578125,1.703125,-0.4453125
guenther2023ViSpa,3,52,2.375,2.171875,0.203125
guenther2023ViSpa,3,53,1.375,2.375,-1.0
guenther2023ViSpa,3,54,1.8203125,1.625,0.1953125
guenther2023ViSpa,3,55,1.28125,1.359375,-0.078125
guenther2023ViSpa,3,56,1.25,1.046875,0.203125
guenther2023ViSpa,3,57,2.3125,1.3515625,0.9609375
guenther2023ViSpa,3,58,1.5859375,1.3046875,0.28125
guenther2023ViSpa,3,59,0.93359375,0.69140625,0.2421875
guenther2023ViSpa,3,60,2.734375,1.828125,0.90625
guenther2023ViSpa,3,61,1.1015625,1.125,-0.0234375
guenther2023ViSpa,3,62,1.453125,0.66015625,0.79296875
guenther2023ViSpa,3,63,0.78125,0.6640625,0.1171875
guenther2023ViSpa,3,64,1.515625,1.203125,0.3125
guenther2023ViSpa,3,65,1.921875,2.0,-0.078125
guenther2023ViSpa,3,66,2.125,1.609375,0.515625
guenther2023ViSpa,3,67,0.75390625,1.359375,-0.60546875
guenther2023ViSpa,3,68,1.546875,1.5859375,-0.0390625
guenther2023ViSpa,3,69,1.359375,0.9296875,0.4296875
guenther2023ViSpa,3,70,1.75,1.328125,0.421875
guenther2023ViSpa,3,71,1.734375,1.546875,0.1875
guenther2023ViSpa,3,72,2.15625,2.265625,-0.109375
guenther2023ViSpa,3,73,0.921875,0.640625,0.28125
