experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2023associations_individual,41886,5.911458576681256,0.012985510787804652,5.896918540480645,0.012939138158097914,0.014540036200611854,0.0006055626254861602
