experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
balota2007_naming,120839,6.438766341475021,0.0037610283657429,6.436534355630219,0.0037629604823456292,0.0022319858448017612,0.0021066473670077915
