experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
balota2007_LDT,118515,0.4354570467411826,0.001553777677245747,0.36195372028782946,0.0017128962523038826,0.07350332645335309,0.0013249208140896755
guenther2020LDT,75870,0.3585919652827977,0.0018503068376973786,0.27088579927270745,0.0020234074211608758,0.08770616601009025,0.0013671878337213048
hutchison2013_semantic,112668,2.2442537099784285,0.008621918442107102,2.2162595017503897,0.008504671402436177,0.027994208228039184,0.0041205692140155225
keuleers2011_britishlexiconproject,106088,0.044076500862362644,0.0011188212368078666,0.021570312555231272,0.0004426964776653465,0.022506188307131372,0.0008002153313342286
marson2026_eplep,100014,0.28704518751408004,0.002089069024635022,0.24626651084766102,0.0022741210070899745,0.040778676666419045,0.0011720501369302655
