experiment,participant_id,item_index,nll_minitaur,nll_ours,delta_log_likelihood
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,44,5.65625,7.125,-1.46875
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,45,1.4375,1.71875,-0.28125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,46,0.08984375,0.08251953125,0.00732421875
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,47,0.03076171875,0.0751953125,-0.04443359375
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,48,0.038330078125,0.023193359375,0.01513671875
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,49,8.25,9.375,-1.125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,50,6.3125,5.1875,1.125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,51,11.265625,11.34375,-0.078125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,52,0.5859375,0.40625,0.1796875
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,53,0.023193359375,0.007781982421875,0.015411376953125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,54,0.0155029296875,0.007781982421875,0.007720947265625
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,55,0.060546875,0.0155029296875,0.0450439453125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,56,8.6171875,8.47265625,0.14453125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,57,10.25,12.03125,-1.78125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,58,5.40625,5.9375,-0.53125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,59,0.357421875,0.12451171875,0.23291015625
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,60,0.023193359375,0.007781982421875,0.015411376953125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,61,0.007781982421875,0.0,0.007781982421875
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,62,0.0458984375,0.007781982421875,0.038116455078125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,63,9.03125,8.8359375,0.1953125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,64,12.875,10.232421875,2.642578125
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,65,6.78515625,7.20458984375,-0.41943359375
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,66,0.318359375,0.10400390625,0.21435546875
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,67,4.65625,5.5,-0.84375
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,68,0.52734375,0.90234375,-0.375
stella2026_formamentis_data,cfm_v5_1547645553491cbb0859bbc0d65d63c656cd974f0a_s,69,1.9453125,2.0625,-0.1171875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,0,10.921875,11.453125,-0.53125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,1,3.015625,2.8125,0.203125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,2,2.23388671875,2.7655029296875,-0.5316162109375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,3,1.5390625,1.1484375,0.390625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,4,1.75,1.7890625,-0.0390625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,5,0.90234375,0.41015625,0.4921875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,6,0.5703125,0.36328125,0.20703125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,7,9.1875,10.0,-0.8125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,8,8.408203125,8.3291015625,0.0791015625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,9,21.3125,20.625,0.6875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,10,1.1640625,0.75390625,0.41015625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,11,1.0625,0.82421875,0.23828125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,12,0.65234375,0.400390625,0.251953125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,13,1.984375,2.328125,-0.34375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,14,7.9375,9.9375,-2.0
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,15,8.203125,5.921875,2.28125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,16,8.03125,6.125,1.90625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,17,1.390625,1.59375,-0.203125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,18,1.765625,2.671875,-0.90625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,19,1.6484375,1.625,0.0234375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,20,1.21875,1.2578125,-0.0390625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,21,7.6875,8.5,-0.8125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,22,9.34375,9.46875,-0.125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,23,9.453125,13.046875,-3.59375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,24,0.83203125,0.6328125,0.19921875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,25,0.84375,0.66796875,0.17578125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,26,1.296875,1.328125,-0.03125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,27,0.75390625,0.50390625,0.25
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,28,8.1875,9.171875,-0.984375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,29,8.9375,9.375,-0.4375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,30,9.09375,8.671875,0.421875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,31,0.94140625,0.6875,0.25390625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,32,0.67578125,0.40625,0.26953125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,33,0.5078125,0.248046875,0.259765625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,34,0.54296875,0.71484375,-0.171875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,35,8.6875,10.4375,-1.75
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,36,14.21875,15.59375,-1.375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,37,10.75,11.1875,-0.4375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,38,0.76953125,0.73828125,0.03125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,39,0.81640625,0.74609375,0.0703125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,40,0.8125,1.078125,-0.265625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,41,0.73828125,0.796875,-0.05859375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,42,7.73828125,7.44140625,0.296875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,43,5.5625,5.15625,0.40625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,44,3.71875,4.0,-0.28125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,45,1.25,1.3359375,-0.0859375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,46,4.125,3.1875,0.9375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,47,1.28125,1.171875,0.109375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,48,1.65625,1.390625,0.265625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,49,10.5703125,12.5859375,-2.015625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,50,42.75,41.8671875,0.8828125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,51,3.689453125,3.234375,0.455078125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,52,1.4375,1.3984375,0.0390625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,53,0.486328125,0.171875,0.314453125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,54,0.306640625,0.158203125,0.1484375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,55,0.2421875,0.08984375,0.15234375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,56,10.4375,9.9375,0.5
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,57,7.3203125,8.171875,-0.8515625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,58,2.91796875,2.5537109375,0.3642578125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,59,1.1953125,2.34375,-1.1484375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,60,0.39453125,0.451171875,-0.056640625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,61,0.2421875,0.11767578125,0.12451171875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,62,4.84375,4.0625,0.78125
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,63,6.16015625,6.2294921875,-0.0693359375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,64,6.03125,5.875,0.15625
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,65,1.03125,1.28125,-0.25
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,66,0.83203125,0.66015625,0.171875
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,67,0.54296875,0.45703125,0.0859375
stella2026_formamentis_data,cfm_v5_1547646290379a0c4067f7e1d415109071bb4bb54a_s,68,1.09375,1.2734375,-0.1796875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,0,11.625,6.5,5.125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,1,5.46875,5.5,-0.03125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,2,25.3046875,19.96484375,5.33984375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,3,1.828125,1.3984375,0.4296875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,4,1.75,1.90625,-0.15625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,5,1.7109375,2.921875,-1.2109375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,6,1.4296875,1.25,0.1796875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,7,3.310546875,1.931640625,1.37890625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,8,15.875,11.5625,4.3125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,9,42.27392578125,42.87744140625,-0.603515625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,10,1.59375,2.40625,-0.8125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,11,1.09375,1.09375,0.0
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,12,1.5,1.6796875,-0.1796875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,13,1.1328125,1.125,0.0078125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,14,5.5625,6.375,-0.8125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,15,6.46875,6.34375,0.125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,16,8.21875,7.6875,0.53125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,17,1.3125,1.078125,0.234375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,18,1.3515625,1.5,-0.1484375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,19,1.0,0.8984375,0.1015625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,20,0.8984375,0.75390625,0.14453125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,21,3.8125,4.96875,-1.15625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,22,8.3125,9.5,-1.1875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,23,6.25,4.17578125,2.07421875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,24,0.8828125,0.6875,0.1953125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,25,1.5546875,1.7421875,-0.1875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,26,1.359375,1.453125,-0.09375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,27,0.91796875,0.73828125,0.1796875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,28,9.7967529296875,7.601531982421875,2.195220947265625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,29,35.4765625,31.33203125,4.14453125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,30,16.078125,14.078125,2.0
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,31,0.81640625,0.73828125,0.078125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,32,1.3828125,1.5625,-0.1796875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,33,2.8125,2.96875,-0.15625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,34,0.9765625,0.83203125,0.14453125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,35,28.3056640625,31.2294921875,-2.923828125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,36,21.671875,21.390625,0.28125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,37,6.91796875,5.75390625,1.1640625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,38,0.73046875,0.5703125,0.16015625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,39,1.3828125,1.40625,-0.0234375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,40,0.87109375,0.75390625,0.1171875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,41,1.5546875,1.4921875,0.0625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,42,3.03125,3.5625,-0.53125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,43,1.21875,0.8046875,0.4140625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,44,3.078125,2.40625,0.671875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,45,0.640625,0.4765625,0.1640625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,46,1.34375,0.86328125,0.48046875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,47,0.8984375,0.88671875,0.01171875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,48,0.72265625,0.6796875,0.04296875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,49,6.73828125,7.00537109375,-0.26708984375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,50,21.75,13.75,8.0
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,51,5.828125,5.244140625,0.583984375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,52,0.6484375,0.984375,-0.3359375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,53,1.0625,1.171875,-0.109375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,54,0.8984375,0.76171875,0.13671875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,55,0.87109375,1.015625,-0.14453125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,56,4.1875,4.375,-0.1875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,57,14.1875,12.21875,1.96875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,58,4.25,5.71875,-1.46875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,59,1.65625,1.703125,-0.046875
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,60,1.2578125,1.109375,0.1484375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,61,2.203125,3.234375,-1.03125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,62,1.75,2.359375,-0.609375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,63,6.578125,6.3125,0.265625
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,64,8.25,7.7421875,0.5078125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,65,8.125,6.712890625,1.412109375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,66,0.625,0.984375,-0.359375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,67,2.265625,2.15625,0.109375
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,68,1.0,1.125,-0.125
stella2026_formamentis_data,cfm_v5_1547649923c85bb302fe9f31d5c175aad53be3be02_s,69,0.99609375,1.109375,-0.11328125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,0,9.625,8.4375,1.1875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,1,11.0,12.84375,-1.84375
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,2,4.40625,4.8125,-0.40625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,3,2.25,2.3125,-0.0625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,4,1.265625,1.4375,-0.171875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,5,1.4765625,1.2890625,0.1875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,6,0.82421875,0.5,0.32421875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,7,6.8125,6.171875,0.640625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,8,7.75,8.625,-0.875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,9,6.912078857421875,6.966796875,-0.054718017578125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,10,1.078125,1.46875,-0.390625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,11,0.91015625,0.74609375,0.1640625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,12,0.8046875,0.8671875,-0.0625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,13,1.90625,2.609375,-0.703125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,14,4.3125,3.375,0.9375
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,15,4.1875,4.125,0.0625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,16,9.1640625,10.46875,-1.3046875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,17,1.1328125,0.6015625,0.53125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,18,0.6015625,0.25390625,0.34765625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,19,0.3359375,0.12451171875,0.21142578125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,20,1.3828125,1.828125,-0.4453125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,21,5.7412109375,5.92822265625,-0.18701171875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,22,13.078125,10.859375,2.21875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,23,5.8125,6.3125,-0.5
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,24,1.375,1.8046875,-0.4296875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,25,0.75390625,0.71484375,0.0390625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,26,3.328125,3.421875,-0.09375
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,27,1.15625,1.1953125,-0.0390625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,28,2.4375,2.03125,0.40625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,29,10.4375,10.4375,0.0
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,30,6.9375,6.59375,0.34375
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,31,1.015625,0.71484375,0.30078125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,32,0.5625,0.265625,0.296875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,33,0.55859375,0.451171875,0.107421875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,34,0.65234375,0.451171875,0.201171875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,35,4.9375,5.875,-0.9375
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,36,4.125,2.984375,1.140625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,37,7.375,6.6875,0.6875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,38,0.5859375,0.62890625,-0.04296875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,39,0.373046875,0.259765625,0.11328125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,40,0.66015625,1.6015625,-0.94140625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,41,0.4609375,0.54296875,-0.08203125
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,42,10.4375,10.875,-0.4375
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,43,8.15625,8.546875,-0.390625
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,44,4.46875,4.46875,0.0
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,45,1.328125,1.2734375,0.0546875
stella2026_formamentis_data,cfm_v5_154765080351897d886b6d386b14dd16e72cf95c2d_s,46,2.515625,2.9375,-0.421875
