experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
hutchison2013_semantic,107965,2.2485460842367355,0.008820103808850763,2.221066676090233,0.008740090977357812,0.027479408146502193,0.004787043027426602
