experiment,n_items,mean_summed_nll_per_item,total_nll
brysbaert2014_Concreteness,116379,1.2556651949484048,146133.0597229004
devardaetal2024_rating,101400,1.3473131273860293,136617.55111694336
kyroelaeinen2022_valence,116460,1.5714249901932866,183008.15435791016
lynott2020lancaster,116709,0.7663580902290231,89440.88635253906
pissani2026_metaphor,40653,1.6415965674451494,66735.82525634766
