experiment,participant_id,item_index,nll_base,nll_minitaur,delta_log_likelihood
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,54,0.2294921875,0.2294921875,0.0
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,55,1.65625,1.75,-0.09375
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,56,9.3125,9.32421875,-0.01171875
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,57,5.9375,5.90625,0.03125
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,58,4.5,4.46875,0.03125
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,59,0.66796875,0.63671875,0.03125
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,60,1.421875,1.421875,0.0
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,61,0.4453125,0.470703125,-0.025390625
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,62,0.61328125,0.59375,0.01953125
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,63,2.828125,2.90625,-0.078125
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,64,3.5625,3.375,0.1875
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,65,3.2001953125,3.138671875,0.0615234375
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,66,0.96875,0.94140625,0.02734375
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,67,2.921875,2.828125,0.09375
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,68,1.3046875,1.25,0.0546875
stella2026_formamentis_data,cfm_v5_1547746117fa106e0bf35e34ee4c0b2c6dfecda836_s,69,0.921875,0.83203125,0.08984375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,0,10.25,10.125,0.125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,1,7.283203125,7.357421875,-0.07421875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,2,4.75,4.65625,0.09375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,3,2.21875,2.21875,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,4,1.3984375,1.3671875,0.03125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,5,1.5,1.4296875,0.0703125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,6,1.15625,1.15625,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,7,6.0732421875,6.0478515625,0.025390625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,8,7.53125,7.53125,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,9,6.8125,6.8125,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,10,1.046875,1.1171875,-0.0703125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,11,1.3046875,1.3828125,-0.078125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,12,1.640625,1.59375,0.046875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,13,2.609375,2.609375,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,14,5.8125,5.875,-0.0625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,15,20.8671875,20.75390625,0.11328125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,16,6.6875,6.8125,-0.125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,17,1.546875,1.5078125,0.0390625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,18,1.265625,1.2578125,0.0078125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,19,1.34375,1.34375,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,20,0.9296875,1.0,-0.0703125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,21,8.78125,8.984375,-0.203125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,22,5.01953125,5.01953125,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,23,10.0,9.94921875,0.05078125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,24,1.5390625,1.625,-0.0859375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,25,1.4453125,1.390625,0.0546875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,26,1.53125,1.59375,-0.0625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,27,1.328125,1.2578125,0.0703125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,28,5.28125,5.3125,-0.03125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,29,6.97900390625,7.02734375,-0.04833984375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,30,10.275390625,10.330078125,-0.0546875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,31,1.1015625,1.078125,0.0234375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,32,1.4765625,1.4921875,-0.015625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,33,3.25,3.3125,-0.0625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,34,1.3125,1.375,-0.0625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,35,5.5155029296875,5.5155029296875,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,36,8.5361328125,8.6494140625,-0.11328125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,37,3.34375,3.328125,0.015625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,38,0.72265625,0.71484375,0.0078125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,39,0.796875,0.76953125,0.02734375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,40,0.73046875,0.6015625,0.12890625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,41,0.51953125,0.51953125,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,42,4.46875,4.4375,0.03125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,43,2.796875,2.765625,0.03125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,44,13.453125,13.203125,0.25
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,45,1.96875,2.015625,-0.046875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,46,1.3125,1.3125,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,47,0.83203125,0.84375,-0.01171875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,48,1.6953125,1.6953125,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,49,4.0625,4.03125,0.03125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,50,3.9375,3.84375,0.09375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,51,11.015625,10.859375,0.15625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,52,1.3515625,1.3515625,0.0
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,53,2.53125,2.5,0.03125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,54,1.59375,1.5234375,0.0703125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,55,1.96875,1.8203125,0.1484375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,56,5.69287109375,5.63037109375,0.0625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,57,9.1875,9.125,0.0625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,58,12.1092529296875,11.8592529296875,0.25
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,59,0.83984375,0.90234375,-0.0625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,60,2.03125,2.015625,0.015625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,61,0.54296875,0.490234375,0.052734375
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,62,1.3046875,1.375,-0.0703125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,63,6.939453125,6.73828125,0.201171875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,64,5.09375,5.0625,0.03125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,65,5.09375,5.0625,0.03125
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,66,0.216796875,0.19140625,0.025390625
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,67,0.451171875,0.40625,0.044921875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,68,0.271484375,0.2421875,0.029296875
stella2026_formamentis_data,cfm_v5_15477470436b11c6e3fea3e2cf6ba3a4be0678b182_s,69,0.2353515625,0.2353515625,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,0,3.8125,4.0,-0.1875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,1,1.203125,1.2734375,-0.0703125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,2,4.8125,4.875,-0.0625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,3,1.703125,1.6796875,0.0234375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,4,1.640625,1.6640625,-0.0234375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,5,1.28125,1.3359375,-0.0546875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,6,1.421875,1.390625,0.03125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,7,5.0625,5.09375,-0.03125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,8,6.55859375,6.46875,0.08984375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,9,3.570068359375,3.554443359375,0.015625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,10,0.98828125,1.0390625,-0.05078125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,11,1.734375,1.734375,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,12,1.40625,1.46875,-0.0625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,13,1.0390625,1.0390625,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,14,3.359375,3.4375,-0.078125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,15,9.02099609375,8.95068359375,0.0703125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,16,5.25,5.375,-0.125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,17,0.83984375,0.8828125,-0.04296875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,18,0.58984375,0.53515625,0.0546875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,19,0.451171875,0.4453125,0.005859375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,20,0.515625,0.466796875,0.048828125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,21,7.7734375,7.84765625,-0.07421875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,22,6.648406982421875,6.585906982421875,0.0625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,23,4.28125,4.25,0.03125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,24,1.4453125,1.3828125,0.0625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,25,1.265625,1.359375,-0.09375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,26,1.046875,1.03125,0.015625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,27,0.94140625,0.9140625,0.02734375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,28,3.75,3.6875,0.0625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,29,7.96875,8.056640625,-0.087890625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,30,5.9033203125,5.8525390625,0.05078125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,31,0.369140625,0.330078125,0.0390625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,32,0.318359375,0.283203125,0.03515625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,33,0.216796875,0.2109375,0.005859375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,34,0.2041015625,0.2041015625,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,35,2.351531982421875,2.398406982421875,-0.046875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,36,2.09375,2.109375,-0.015625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,37,3.953125,4.0625,-0.109375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,38,0.306640625,0.306640625,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,39,0.2353515625,0.2109375,0.0244140625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,40,0.158203125,0.15234375,0.005859375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,41,0.15234375,0.15234375,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,42,2.634765625,2.603515625,0.03125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,43,20.24072265625,20.24072265625,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,44,5.4765625,5.59375,-0.1171875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,45,2.0625,2.0625,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,46,1.03125,0.9296875,0.1015625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,47,0.53125,0.51953125,0.01171875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,48,0.265625,0.265625,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,49,7.09375,7.15625,-0.0625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,50,4.0,3.84375,0.15625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,51,7.4375,7.5,-0.0625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,52,0.83984375,0.83984375,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,53,0.3125,0.3125,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,54,0.1318359375,0.1318359375,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,55,0.1650390625,0.171875,-0.0068359375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,56,6.53125,6.390625,0.140625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,57,4.46826171875,4.40576171875,0.0625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,58,5.84375,5.75,0.09375
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,59,0.486328125,0.486328125,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,60,1.71875,1.71875,0.0
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,61,0.7890625,0.72265625,0.06640625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,62,0.42578125,0.37890625,0.046875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,63,1.8046875,1.7890625,0.015625
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,64,6.8955078125,6.8818359375,0.013671875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,65,2.09375,2.140625,-0.046875
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,66,1.640625,1.84375,-0.203125
stella2026_formamentis_data,cfm_v5_1547753773d2f579c2b1a3c11744b828bca6e6795d_s,67,0.431640625,0.451171875,-0.01953125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,0,3.65625,3.5,0.15625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,1,6.6875,6.75,-0.0625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,2,9.5625,9.5625,0.0
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,3,1.9140625,1.9609375,-0.046875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,4,0.93359375,0.86328125,0.0703125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,5,0.6796875,0.74609375,-0.06640625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,6,2.015625,1.921875,0.09375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,7,5.3125,5.40625,-0.09375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,8,4.5625,4.4375,0.125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,9,18.75,18.5,0.25
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,10,1.484375,1.515625,-0.03125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,11,0.69921875,0.671875,0.02734375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,12,0.4765625,0.431640625,0.044921875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,13,1.234375,1.25,-0.015625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,14,4.1875,4.25,-0.0625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,15,8.75,8.6875,0.0625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,16,3.9375,3.953125,-0.015625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,17,1.59375,1.5,0.09375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,18,0.671875,0.6171875,0.0546875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,19,0.44140625,0.39453125,0.046875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,20,0.466796875,0.400390625,0.06640625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,21,5.296875,5.0,0.296875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,22,16.6904296875,16.71142578125,-0.02099609375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,23,5.5625,5.5,0.0625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,24,0.84375,0.77734375,0.06640625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,25,0.2109375,0.2041015625,0.0068359375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,26,0.158203125,0.171875,-0.013671875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,27,0.9453125,1.015625,-0.0703125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,28,5.5,5.59375,-0.09375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,29,3.859375,3.78125,0.078125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,30,8.8125,8.75,0.0625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,31,1.875,1.875,0.0
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,32,0.357421875,0.36328125,-0.005859375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,33,3.46875,3.46875,0.0
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,34,1.140625,1.09375,0.046875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,35,2.5,2.546875,-0.046875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,36,7.125,7.0625,0.0625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,37,7.6875,7.65625,0.03125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,38,1.5,1.5859375,-0.0859375
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,39,1.8125,1.796875,0.015625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,40,2.46875,2.515625,-0.046875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,41,2.1875,2.1875,0.0
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,42,3.914031982421875,3.867156982421875,0.046875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,43,9.875,9.953125,-0.078125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,44,5.16162109375,5.1376953125,0.02392578125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,45,0.9609375,1.03125,-0.0703125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,46,0.3515625,0.390625,-0.0390625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,47,0.271484375,0.2421875,0.029296875
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,48,0.71484375,0.64453125,0.0703125
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,49,8.0625,8.0,0.0625
stella2026_formamentis_data,cfm_v5_1547758903fff574ff85e8c6472d2abd7cb8aa87c9_s,50,5.435546875,5.30322265625,0.13232421875
