experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,3,1.6328125,0.94140625,0.69140625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,4,1.3828125,1.578125,-0.1953125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,5,1.9453125,2.078125,-0.1328125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,6,1.5,1.1953125,0.3046875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,7,3.734375,3.40625,0.328125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,8,6.29296875,6.453125,-0.16015625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,9,6.4541015625,6.490234375,-0.0361328125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,10,1.8046875,2.328125,-0.5234375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,11,1.2265625,0.5,0.7265625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,12,2.53125,1.421875,1.109375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,13,1.6171875,1.6171875,0.0
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,14,5.0625,5.1875,-0.125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,15,6.90625,8.484375,-1.578125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,16,7.25,8.0,-0.75
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,17,1.1953125,1.203125,-0.0078125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,18,1.1171875,0.66015625,0.45703125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,19,1.4375,1.1875,0.25
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,20,1.546875,1.375,0.171875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,21,8.75,10.5625,-1.8125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,22,4.75,3.59375,1.15625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,23,8.5,8.375,0.125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,24,1.40625,1.2109375,0.1953125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,25,1.4140625,1.453125,-0.0390625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,26,1.4140625,1.03125,0.3828125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,27,1.359375,1.484375,-0.125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,28,7.375,8.0625,-0.6875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,29,4.09375,4.1875,-0.09375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,30,5.3125,6.25,-0.9375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,31,1.1953125,1.5,-0.3046875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,32,1.625,1.7109375,-0.0859375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,33,1.5078125,1.3046875,0.203125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,34,1.0546875,0.82421875,0.23046875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,35,7.05322265625,7.2958984375,-0.24267578125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,36,7.28125,7.875,-0.59375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,37,4.59326171875,4.343475341796875,0.249786376953125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,38,1.015625,0.64453125,0.37109375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,39,0.65234375,0.306640625,0.345703125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,40,0.84375,0.306640625,0.537109375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,41,0.451171875,0.1455078125,0.3056640625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,42,6.4462890625,7.60400390625,-1.15771484375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,43,8.125,8.25,-0.125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,44,7.3592529296875,7.945281982421875,-0.586029052734375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,45,0.87890625,0.61328125,0.265625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,46,0.4765625,0.19140625,0.28515625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,47,0.52734375,0.12451171875,0.40283203125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,48,0.259765625,0.08984375,0.169921875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,49,4.59375,3.953125,0.640625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,50,15.375,16.375,-1.0
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,51,7.28125,7.75,-0.46875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,52,1.6328125,1.6015625,0.03125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,53,1.34375,1.0390625,0.3046875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,54,1.046875,0.93359375,0.11328125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,55,2.4375,2.78125,-0.34375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,56,5.17822265625,6.5780029296875,-1.3997802734375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,57,7.1875,7.46875,-0.28125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,58,5.6875,7.3125,-1.625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,59,1.671875,1.75,-0.078125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,60,1.1796875,1.03125,0.1484375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,61,2.078125,2.53125,-0.453125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,62,0.97265625,1.0234375,-0.05078125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,63,9.431640625,10.41015625,-0.978515625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,64,8.5,8.0625,0.4375
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,65,5.533203125,4.685546875,0.84765625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,66,0.51953125,0.390625,0.12890625
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,67,3.75,3.953125,-0.203125
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,68,1.25,1.671875,-0.421875
stella2026_formamentis_data,cfm_v5_15476765564892ca3d59bb149932f29fdbbc10e753_s,69,1.125,1.65625,-0.53125
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,0,6.375,4.71875,1.65625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,1,4.59375,4.125,0.46875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,2,17.21484375,21.578125,-4.36328125
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,3,1.4609375,0.984375,0.4765625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,4,1.171875,1.390625,-0.21875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,5,1.1015625,1.2421875,-0.140625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,6,2.34375,3.0,-0.65625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,7,5.5,6.09375,-0.59375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,8,6.3359375,5.148193359375,1.187744140625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,9,12.09375,11.5390625,0.5546875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,10,2.28125,1.984375,0.296875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,11,1.5390625,0.52734375,1.01171875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,12,0.94140625,0.30078125,0.640625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,13,0.5859375,0.138671875,0.447265625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,14,5.421875,4.953125,0.46875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,15,5.06640625,4.93017578125,0.13623046875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,16,6.625,5.0625,1.5625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,17,1.171875,0.494140625,0.677734375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,18,0.69140625,0.12451171875,0.56689453125
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,19,0.4453125,0.138671875,0.306640625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,20,0.30078125,0.0966796875,0.2041015625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,21,4.0625,4.75,-0.6875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,22,10.75,11.71875,-0.96875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,23,5.4140625,5.1787109375,0.2353515625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,24,1.421875,1.40625,0.015625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,25,1.265625,0.64453125,0.62109375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,26,0.8046875,0.578125,0.2265625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,27,2.34375,1.7734375,0.5703125
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,28,5.53125,6.625,-1.09375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,29,2.765625,3.15625,-0.390625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,30,3.554656982421875,4.3592529296875,-0.804595947265625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,31,1.171875,1.109375,0.0625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,32,1.8203125,2.59375,-0.7734375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,33,1.5,0.75390625,0.74609375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,34,1.0078125,0.82421875,0.18359375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,35,6.9375,7.9169921875,-0.9794921875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,36,2.859375,2.296875,0.5625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,37,9.0,8.015625,0.984375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,38,1.2109375,1.296875,-0.0859375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,39,0.8984375,0.70703125,0.19140625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,40,0.796875,0.70703125,0.08984375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,41,1.09375,1.171875,-0.078125
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,42,8.94140625,9.04150390625,-0.10009765625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,43,12.4217529296875,12.945281982421877,-0.5235290527343768
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,44,5.5625,4.875,0.6875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,45,0.9609375,0.91796875,0.04296875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,46,1.546875,1.6640625,-0.1171875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,47,0.5078125,0.216796875,0.291015625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,48,0.3515625,0.171875,0.1796875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,49,3.8623046875,3.878173828125,-0.015869140625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,50,9.3798828125,8.86962890625,0.51025390625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,51,4.4375,4.78125,-0.34375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,52,0.5546875,0.625,-0.0703125
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,53,0.421875,0.1787109375,0.2431640625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,54,0.265625,0.3125,-0.046875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,55,2.40625,0.6171875,1.7890625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,56,9.37109375,9.7109375,-0.33984375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,57,10.7890625,9.66015625,1.12890625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,58,4.671875,5.0703125,-0.3984375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,59,1.0703125,0.82421875,0.24609375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,60,1.671875,2.4375,-0.765625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,61,1.53125,0.75390625,0.77734375
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,62,1.75,2.953125,-1.203125
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,63,6.375,6.59375,-0.21875
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,64,9.875,9.3125,0.5625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,65,13.7421875,14.15625,-0.4140625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,66,1.0625,1.0625,0.0
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,67,1.59375,1.609375,-0.015625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,68,0.87109375,0.6796875,0.19140625
stella2026_formamentis_data,cfm_v5_15476794426cf898ca923546d66d8a428dd910e105_s,69,1.03125,0.98046875,0.05078125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,0,6.125,3.560546875,2.564453125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,1,3.65625,2.71875,0.9375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,2,9.4375,8.9375,0.5
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,3,1.5546875,1.03125,0.5234375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,4,0.8515625,0.4453125,0.40625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,5,0.70703125,0.259765625,0.447265625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,6,0.30078125,0.1318359375,0.1689453125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,7,2.5625,2.375,0.1875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,8,3.890625,3.4375,0.453125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,9,2.375,2.15625,0.21875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,10,0.69921875,0.90234375,-0.203125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,11,0.248046875,0.11083984375,0.13720703125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,12,3.078125,3.296875,-0.21875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,13,0.90234375,0.65625,0.24609375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,14,6.40625,7.560546875,-1.154296875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,15,5.9453125,5.859375,0.0859375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,16,0.796875,1.4609375,-0.6640625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,17,0.91796875,0.609375,0.30859375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,18,0.61328125,0.330078125,0.283203125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,19,5.84375,5.625,0.21875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,20,9.1875,8.6953125,0.4921875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,21,0.87109375,0.76171875,0.109375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,22,0.4609375,0.158203125,0.302734375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,23,1.6328125,1.75,-0.1171875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,24,3.25830078125,5.24951171875,-1.9912109375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,25,2.875,2.78125,0.09375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,26,8.75,9.125,-0.375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,27,0.51953125,0.294921875,0.224609375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,28,0.341796875,0.158203125,0.18359375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,29,0.330078125,0.138671875,0.19140625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,30,0.271484375,0.2041015625,0.0673828125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,31,11.0625,12.53125,-1.46875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,32,8.875,10.8125,-1.9375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,33,3.90625,4.625,-0.71875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,34,0.76953125,0.5,0.26953125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,35,1.359375,2.140625,-0.78125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,36,0.9453125,0.70703125,0.23828125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,37,0.54296875,0.30078125,0.2421875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,38,8.734375,9.60888671875,-0.87451171875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,39,3.6875,2.71875,0.96875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,40,2.46875,2.734375,-0.265625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,41,0.84765625,1.703125,-0.85546875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,42,1.1328125,0.9375,0.1953125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,43,0.796875,0.9296875,-0.1328125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,44,0.390625,0.259765625,0.130859375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,45,2.265625,2.6875,-0.421875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,46,4.65625,3.59375,1.0625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,47,8.546875,6.90625,1.640625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,48,0.294921875,0.158203125,0.13671875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,49,0.3515625,0.15234375,0.19921875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,50,0.25390625,0.138671875,0.115234375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,51,0.158203125,0.0966796875,0.0615234375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,52,4.4580078125,4.08642578125,0.37158203125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,53,4.375,3.625,0.75
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,54,2.375,3.03125,-0.65625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,55,0.82421875,1.46875,-0.64453125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,56,0.53515625,0.4765625,0.05859375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,57,0.306640625,0.1455078125,0.1611328125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,58,0.08251953125,0.08251953125,0.0
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,59,2.85888671875,2.6873779296875,0.1715087890625
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,60,5.875,5.5,0.375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,61,6.09375,5.0625,1.03125
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,62,0.4453125,0.95703125,-0.51171875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,63,1.046875,0.625,0.421875
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,64,0.52734375,0.5,0.02734375
stella2026_formamentis_data,cfm_v5_1547693333d4e49bfbedbb3a417c274267396395d1_s,65,0.22265625,0.1318359375,0.0908203125
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,0,3.515625,2.421875,1.09375
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,1,3.125,3.359375,-0.234375
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,2,4.875,4.9375,-0.0625
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,3,2.34375,2.0,0.34375
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,4,2.46875,4.09375,-1.625
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,5,1.375,1.6171875,-0.2421875
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,6,1.6484375,1.515625,0.1328125
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,7,3.78125,4.4375,-0.65625
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,8,4.5625,4.0,0.5625
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,9,13.46875,15.15625,-1.6875
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,10,1.609375,1.2109375,0.3984375
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,11,1.4609375,1.5234375,-0.0625
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,12,1.296875,0.91015625,0.38671875
stella2026_formamentis_data,cfm_v5_154769803152339ee0a5442727801a8b06f07caecb_s,13,1.0,0.494140625,0.505859375
