experiment,participant_id,item_index,nll_base,nll_minitaur,delta_log_likelihood
guenther2024substitutions,35,67,1.319580078125,1.171142578125,0.1484375
guenther2024substitutions,35,68,3.3037109375,3.439453125,-0.1357421875
guenther2024substitutions,35,69,2.085693359375,2.116943359375,-0.03125
guenther2024substitutions,35,70,4.81640625,4.75390625,0.0625
guenther2024substitutions,35,71,1.6484375,1.6953125,-0.046875
guenther2024substitutions,35,72,7.90625,7.75,0.15625
guenther2024substitutions,35,73,1.4765625,1.375,0.1015625
guenther2024substitutions,35,74,7.0,6.78125,0.21875
guenther2024substitutions,35,75,16.21875,16.125,0.09375
guenther2024substitutions,35,76,2.9375,2.96875,-0.03125
guenther2024substitutions,35,77,2.359375,2.34375,0.015625
guenther2024substitutions,35,78,7.515625,7.34375,0.171875
guenther2024substitutions,35,79,2.5390625,2.4296875,0.109375
guenther2024substitutions,35,80,5.625,5.5625,0.0625
guenther2024substitutions,35,81,7.40625,7.4375,-0.03125
guenther2024substitutions,35,82,1.2109375,1.171875,0.0390625
guenther2024substitutions,35,83,9.835693359375,9.90576171875,-0.070068359375
guenther2024substitutions,35,84,7.21875,7.181640625,0.037109375
guenther2024substitutions,35,85,5.03125,5.1875,-0.15625
guenther2024substitutions,35,86,11.234375,11.0390625,0.1953125
guenther2024substitutions,35,87,7.65234375,7.6484375,0.00390625
guenther2024substitutions,35,88,5.21875,5.25,-0.03125
guenther2024substitutions,35,89,11.21875,10.875,0.34375
guenther2024substitutions,35,90,4.875,4.9375,-0.0625
guenther2024substitutions,35,91,2.429656982421875,2.382781982421875,0.046875
guenther2024substitutions,35,92,17.015625,16.484375,0.53125
guenther2024substitutions,35,93,2.09375,2.109375,-0.015625
guenther2024substitutions,35,94,4.6875,4.75,-0.0625
guenther2024substitutions,35,95,12.09033203125,11.65234375,0.43798828125
guenther2024substitutions,35,96,2.375,2.296875,0.078125
guenther2024substitutions,35,97,3.44921875,3.08984375,0.359375
guenther2024substitutions,35,98,8.16796875,8.169921875,-0.001953125
guenther2024substitutions,35,99,3.0625,3.015625,0.046875
guenther2024substitutions,35,100,9.69921875,9.5546875,0.14453125
guenther2024substitutions,35,101,2.84375,2.703125,0.140625
guenther2024substitutions,35,102,8.8125,8.8125,0.0
guenther2024substitutions,35,103,5.65625,5.625,0.03125
guenther2024substitutions,35,104,13.53515625,13.8671875,-0.33203125
guenther2024substitutions,35,105,17.9296875,17.84375,0.0859375
guenther2024substitutions,35,106,2.93359375,2.96484375,-0.03125
guenther2024substitutions,35,107,6.123046875,6.216796875,-0.09375
guenther2024substitutions,35,108,4.65625,4.6875,-0.03125
guenther2024substitutions,35,109,16.71875,16.6875,0.03125
guenther2024substitutions,35,110,4.01611328125,3.970458984375,0.045654296875
guenther2024substitutions,35,111,17.7890625,17.4140625,0.375
guenther2024substitutions,35,112,4.4375,4.40625,0.03125
guenther2024substitutions,35,113,0.9296875,0.8828125,0.046875
guenther2024substitutions,35,114,12.15625,12.078125,0.078125
guenther2024substitutions,35,115,10.53125,10.25,0.28125
guenther2024substitutions,35,116,3.171875,3.25,-0.078125
guenther2024substitutions,35,117,7.6875,7.5625,0.125
guenther2024substitutions,35,118,5.5625,5.5625,0.0
guenther2024substitutions,35,119,10.65625,10.40625,0.25
guenther2024substitutions,35,120,5.257781982421875,5.257781982421875,0.0
guenther2024substitutions,35,121,16.1875,15.59375,0.59375
guenther2024substitutions,35,122,8.507080078125,8.4208984375,0.086181640625
guenther2024substitutions,35,123,10.882781982421877,11.007781982421877,-0.125
guenther2024substitutions,35,124,5.03076171875,4.96826171875,0.0625
guenther2024substitutions,35,125,4.25,4.40625,-0.15625
guenther2024substitutions,35,126,4.544921875,4.45703125,0.087890625
guenther2024substitutions,35,127,2.90625,3.03125,-0.125
guenther2024substitutions,35,128,8.109375,8.103515625,0.005859375
guenther2024substitutions,35,129,8.87109375,8.775390625,0.095703125
guenther2024substitutions,35,130,0.94140625,0.9345703125,0.0068359375
guenther2024substitutions,35,131,7.8515625,7.9453125,-0.09375
guenther2024substitutions,35,132,13.15234375,12.916015625,0.236328125
guenther2024substitutions,35,133,5.77001953125,5.6376953125,0.13232421875
guenther2024substitutions,35,134,7.52734375,7.52001953125,0.00732421875
guenther2024substitutions,35,135,2.09375,2.0625,0.03125
guenther2024substitutions,35,136,9.30859375,9.08203125,0.2265625
guenther2024substitutions,35,137,2.171875,2.140625,0.03125
guenther2024substitutions,35,138,0.9296875,0.90234375,0.02734375
guenther2024substitutions,35,139,1.953125,2.0,-0.046875
guenther2024substitutions,35,140,1.3671875,1.3828125,-0.015625
guenther2024substitutions,35,141,3.554656982421875,3.585906982421875,-0.03125
guenther2024substitutions,35,142,9.75,9.75,0.0
guenther2024substitutions,35,143,5.61767578125,5.49267578125,0.125
guenther2024substitutions,35,144,3.328125,3.359375,-0.03125
guenther2024substitutions,35,145,3.34375,3.375,-0.03125
guenther2024substitutions,35,146,3.6875,3.59375,0.09375
guenther2024substitutions,36,0,5.033203125,4.1787109375,0.8544921875
guenther2024substitutions,36,1,16.8671875,16.7890625,0.078125
guenther2024substitutions,36,2,1.8291015625,1.9228515625,-0.09375
guenther2024substitutions,36,3,2.578125,2.5,0.078125
guenther2024substitutions,36,4,8.328125,8.21875,0.109375
guenther2024substitutions,36,5,6.984375,7.015625,-0.03125
guenther2024substitutions,36,6,2.78125,2.8125,-0.03125
guenther2024substitutions,36,7,9.953125,9.65625,0.296875
guenther2024substitutions,36,8,2.53125,2.453125,0.078125
guenther2024substitutions,36,9,10.234375,10.1875,0.046875
guenther2024substitutions,36,10,3.78125,3.78125,0.0
guenther2024substitutions,36,11,2.953125,2.84375,0.109375
guenther2024substitutions,36,12,2.125,2.21875,-0.09375
guenther2024substitutions,36,13,6.90234375,6.71484375,0.1875
guenther2024substitutions,36,14,6.671875,6.828125,-0.15625
guenther2024substitutions,36,15,15.257080078125,14.92138671875,0.335693359375
guenther2024substitutions,36,16,2.1962890625,2.205078125,-0.0087890625
guenther2024substitutions,36,17,15.640625,15.71875,-0.078125
guenther2024substitutions,36,18,14.296875,14.59375,-0.296875
guenther2024substitutions,36,19,18.0625,18.1875,-0.125
guenther2024substitutions,36,20,2.5,2.46875,0.03125
guenther2024substitutions,36,21,8.546875,8.359375,0.1875
guenther2024substitutions,36,22,2.109375,2.015625,0.09375
guenther2024substitutions,36,23,6.125,5.9375,0.1875
guenther2024substitutions,36,24,10.1875,10.0625,0.125
guenther2024substitutions,36,25,7.95703125,8.01953125,-0.0625
guenther2024substitutions,36,26,1.484375,1.421875,0.0625
guenther2024substitutions,36,27,1.171875,1.1328125,0.0390625
guenther2024substitutions,36,28,3.986328125,3.990234375,-0.00390625
guenther2024substitutions,36,29,12.4375,12.3125,0.125
guenther2024substitutions,36,30,8.515625,8.8125,-0.296875
guenther2024substitutions,36,31,6.62451171875,6.56982421875,0.0546875
guenther2024substitutions,36,32,3.78125,3.71875,0.0625
guenther2024substitutions,36,33,6.3125,6.375,-0.0625
guenther2024substitutions,36,34,7.5623779296875,7.4061279296875,0.15625
guenther2024substitutions,36,35,4.625,4.71875,-0.09375
guenther2024substitutions,36,36,10.94140625,11.03515625,-0.09375
guenther2024substitutions,36,37,7.625,7.75,-0.125
guenther2024substitutions,36,38,4.421875,4.3125,0.109375
guenther2024substitutions,36,39,6.3984375,6.5546875,-0.15625
guenther2024substitutions,36,40,1.125,1.1640625,-0.0390625
guenther2024substitutions,36,41,13.775390625,13.935546875,-0.16015625
guenther2024substitutions,36,42,2.140625,2.265625,-0.125
guenther2024substitutions,36,43,4.375,4.25,0.125
guenther2024substitutions,36,44,8.048828125,7.9609375,0.087890625
guenther2024substitutions,36,45,6.71875,6.6328125,0.0859375
guenther2024substitutions,36,46,1.046875,0.99609375,0.05078125
guenther2024substitutions,36,47,0.8515625,0.8125,0.0390625
guenther2024substitutions,36,48,5.625,5.40625,0.21875
guenther2024substitutions,36,49,1.78125,1.78125,0.0
guenther2024substitutions,36,50,13.00390625,12.9296875,0.07421875
guenther2024substitutions,36,51,15.046875,15.140625,-0.09375
guenther2024substitutions,36,52,8.75,8.875,-0.125
guenther2024substitutions,36,53,13.03125,13.0,0.03125
guenther2024substitutions,36,54,11.0078125,10.8203125,0.1875
guenther2024substitutions,36,55,4.8876953125,5.0029296875,-0.115234375
guenther2024substitutions,36,56,2.859375,2.90625,-0.046875
guenther2024substitutions,36,57,17.375,17.4375,-0.0625
guenther2024substitutions,36,58,2.18701171875,2.054443359375,0.132568359375
guenther2024substitutions,36,59,3.5,3.484375,0.015625
guenther2024substitutions,36,60,1.7890625,1.7578125,0.03125
guenther2024substitutions,36,61,3.71533203125,3.65283203125,0.0625
guenther2024substitutions,36,62,15.984375,15.921875,0.0625
guenther2024substitutions,36,63,1.140625,1.1953125,-0.0546875
guenther2024substitutions,36,64,2.08203125,2.09375,-0.01171875
guenther2024substitutions,36,65,7.40625,7.34375,0.0625
guenther2024substitutions,36,66,11.6875,11.625,0.0625
guenther2024substitutions,36,67,1.546875,1.59375,-0.046875
guenther2024substitutions,36,68,15.875,15.90625,-0.03125
guenther2024substitutions,36,69,6.5810546875,6.6943359375,-0.11328125
guenther2024substitutions,36,70,10.234375,10.359375,-0.125
guenther2024substitutions,36,71,4.94921875,4.77734375,0.171875
guenther2024substitutions,36,72,12.96875,12.546875,0.421875
guenther2024substitutions,36,73,6.375,6.375,0.0
guenther2024substitutions,36,74,2.453125,2.59375,-0.140625
guenther2024substitutions,36,75,7.2109375,6.953125,0.2578125
guenther2024substitutions,36,76,3.40625,3.375,0.03125
guenther2024substitutions,36,77,1.9375,1.9453125,-0.0078125
guenther2024substitutions,36,78,14.9921875,14.8671875,0.125
guenther2024substitutions,36,79,3.78125,3.765625,0.015625
guenther2024substitutions,36,80,9.33984375,9.314453125,0.025390625
guenther2024substitutions,36,81,4.1015625,4.0859375,0.015625
guenther2024substitutions,36,82,1.171875,1.2109375,-0.0390625
guenther2024substitutions,36,83,2.15625,2.0625,0.09375
guenther2024substitutions,36,84,2.1943359375,2.1474609375,0.046875
guenther2024substitutions,36,85,0.4765625,0.494140625,-0.017578125
guenther2024substitutions,36,86,7.25,7.25,0.0
guenther2024substitutions,36,87,10.22900390625,10.42333984375,-0.1943359375
guenther2024substitutions,36,88,6.90625,6.953125,-0.046875
guenther2024substitutions,36,89,8.125,8.3125,-0.1875
guenther2024substitutions,36,90,2.08203125,2.138671875,-0.056640625
guenther2024substitutions,36,91,2.375,2.34375,0.03125
guenther2024substitutions,36,92,4.8592529296875,4.8905029296875,-0.03125
guenther2024substitutions,36,93,5.078125,4.9375,0.140625
guenther2024substitutions,36,94,2.14013671875,2.01513671875,0.125
guenther2024substitutions,36,95,4.72900390625,4.94775390625,-0.21875
guenther2024substitutions,36,96,5.5673828125,5.59912109375,-0.03173828125
guenther2024substitutions,36,97,10.9208984375,10.80322265625,0.11767578125
guenther2024substitutions,36,98,10.125,10.0625,0.0625
guenther2024substitutions,36,99,3.1669921875,3.3759765625,-0.208984375
guenther2024substitutions,36,100,2.804443359375,2.757568359375,0.046875
guenther2024substitutions,36,101,3.921875,3.953125,-0.03125
guenther2024substitutions,36,102,1.1875,1.1953125,-0.0078125
guenther2024substitutions,36,103,8.1875,8.0,0.1875
guenther2024substitutions,36,104,2.625,2.625,0.0
guenther2024substitutions,36,105,1.791015625,1.84375,-0.052734375
guenther2024substitutions,36,106,2.0625,1.984375,0.078125
guenther2024substitutions,36,107,9.0,8.9375,0.0625
guenther2024substitutions,36,108,6.6953125,6.64453125,0.05078125
guenther2024substitutions,36,109,5.607421875,5.666015625,-0.05859375
guenther2024substitutions,36,110,3.18701171875,3.24951171875,-0.0625
guenther2024substitutions,36,111,4.40625,4.46875,-0.0625
guenther2024substitutions,36,112,7.8125,7.78125,0.03125
guenther2024substitutions,36,113,1.796875,1.9609375,-0.1640625
guenther2024substitutions,36,114,2.0,2.046875,-0.046875
guenther2024substitutions,36,115,4.96875,4.96875,0.0
guenther2024substitutions,36,116,3.07421875,3.04296875,0.03125
guenther2024substitutions,36,117,3.647705078125,3.725830078125,-0.078125
guenther2024substitutions,36,118,1.12548828125,1.11328125,0.01220703125
guenther2024substitutions,36,119,1.0859375,1.1328125,-0.046875
guenther2024substitutions,36,120,14.15625,13.65625,0.5
guenther2024substitutions,36,121,5.951171875,5.7568359375,0.1943359375
guenther2024substitutions,36,122,1.921875,1.9296875,-0.0078125
guenther2024substitutions,36,123,6.2578125,5.90625,0.3515625
guenther2024substitutions,36,124,8.0625,7.9375,0.125
guenther2024substitutions,36,125,7.5625,7.4375,0.125
guenther2024substitutions,36,126,1.421875,1.3671875,0.0546875
guenther2024substitutions,36,127,4.9375,5.0625,-0.125
guenther2024substitutions,36,128,8.546875,8.640625,-0.09375
guenther2024substitutions,36,129,2.90234375,2.9765625,-0.07421875
guenther2024substitutions,36,130,1.640625,1.7578125,-0.1171875
guenther2024substitutions,36,131,3.046875,3.140625,-0.09375
guenther2024substitutions,36,132,4.125,4.09765625,0.02734375
guenther2024substitutions,36,133,5.33251953125,5.39501953125,-0.0625
guenther2024substitutions,36,134,2.9375,2.890625,0.046875
guenther2024substitutions,36,135,2.03125,1.96875,0.0625
guenther2024substitutions,36,136,1.375,1.390625,-0.015625
guenther2024substitutions,36,137,5.046875,5.015625,0.03125
guenther2024substitutions,36,138,6.419921875,6.46484375,-0.044921875
guenther2024substitutions,36,139,5.5906982421875,5.3885498046875,0.2021484375
guenther2024substitutions,36,140,3.453125,3.5,-0.046875
guenther2024substitutions,36,141,3.84375,3.84375,0.0
guenther2024substitutions,36,142,3.327362060546875,3.264862060546875,0.0625
guenther2024substitutions,36,143,5.609375,5.359375,0.25
guenther2024substitutions,37,0,7.08984375,6.40234375,0.6875
guenther2024substitutions,37,1,21.25,20.96875,0.28125
guenther2024substitutions,37,2,1.625,1.5078125,0.1171875
guenther2024substitutions,37,3,11.8125,11.9375,-0.125
guenther2024substitutions,37,4,2.625,2.6875,-0.0625
guenther2024substitutions,37,5,22.0625,22.0625,0.0
guenther2024substitutions,37,6,4.98828125,4.947265625,0.041015625
guenther2024substitutions,37,7,6.625,6.6875,-0.0625
guenther2024substitutions,37,8,12.40625,12.375,0.03125
guenther2024substitutions,37,9,2.40625,2.484375,-0.078125
guenther2024substitutions,37,10,5.421875,5.390625,0.03125
guenther2024substitutions,37,11,1.9453125,1.9609375,-0.015625
guenther2024substitutions,37,12,17.5625,17.46875,0.09375
guenther2024substitutions,37,13,3.6328125,3.58203125,0.05078125
guenther2024substitutions,37,14,3.171875,3.15625,0.015625
guenther2024substitutions,37,15,5.65625,5.71875,-0.0625
guenther2024substitutions,37,16,8.03125,7.609375,0.421875
guenther2024substitutions,37,17,5.849609375,5.9091796875,-0.0595703125
guenther2024substitutions,37,18,1.15625,1.1015625,0.0546875
guenther2024substitutions,37,19,19.5595703125,19.0166015625,0.54296875
guenther2024substitutions,37,20,2.52001953125,2.45751953125,0.0625
guenther2024substitutions,37,21,1.3515625,1.4296875,-0.078125
guenther2024substitutions,37,22,2.515625,2.484375,0.03125
guenther2024substitutions,37,23,22.5,22.234375,0.265625
guenther2024substitutions,37,24,7.0,6.9375,0.0625
guenther2024substitutions,37,25,20.0,19.53125,0.46875
guenther2024substitutions,37,26,1.625,1.6796875,-0.0546875
guenther2024substitutions,37,27,2.265625,2.28125,-0.015625
guenther2024substitutions,37,28,8.34375,8.375,-0.03125
guenther2024substitutions,37,29,2.046875,2.078125,-0.03125
guenther2024substitutions,37,30,13.171875,13.0625,0.109375
guenther2024substitutions,37,31,3.671875,3.71875,-0.046875
guenther2024substitutions,37,32,28.34375,28.375,-0.03125
guenther2024substitutions,37,33,14.671875,14.375,0.296875
guenther2024substitutions,37,34,3.84375,3.96875,-0.125
guenther2024substitutions,37,35,2.140625,2.15625,-0.015625
guenther2024substitutions,37,36,6.9609375,6.998046875,-0.037109375
guenther2024substitutions,37,37,18.4375,18.0,0.4375
guenther2024substitutions,37,38,11.34375,11.40625,-0.0625
guenther2024substitutions,37,39,1.65625,1.6796875,-0.0234375
guenther2024substitutions,37,40,1.640625,1.6328125,0.0078125
guenther2024substitutions,37,41,5.75,5.84375,-0.09375
guenther2024substitutions,37,42,3.984375,4.125,-0.140625
guenther2024substitutions,37,43,3.953125,4.0,-0.046875
guenther2024substitutions,37,44,6.5234375,6.5625,-0.0390625
guenther2024substitutions,37,45,11.96875,11.8125,0.15625
guenther2024substitutions,37,46,5.0625,5.1875,-0.125
guenther2024substitutions,37,47,5.58984375,5.67578125,-0.0859375
guenther2024substitutions,37,48,5.09375,5.0625,0.03125
guenther2024substitutions,37,49,2.375,2.3125,0.0625
guenther2024substitutions,37,50,5.640625,5.515625,0.125
guenther2024substitutions,37,51,5.9765625,5.78125,0.1953125
guenther2024substitutions,37,52,4.28125,4.3125,-0.03125
guenther2024substitutions,37,53,2.765625,2.75,0.015625
guenther2024substitutions,37,54,5.25,5.21875,0.03125
guenther2024substitutions,37,55,4.29833984375,4.43017578125,-0.1318359375
guenther2024substitutions,37,56,6.546875,6.328125,0.21875
guenther2024substitutions,37,57,3.515625,3.564453125,-0.048828125
guenther2024substitutions,37,58,1.25,1.296875,-0.046875
guenther2024substitutions,37,59,11.828125,11.671875,0.15625
guenther2024substitutions,37,60,3.890625,3.84375,0.046875
guenther2024substitutions,37,61,2.3671875,2.2578125,0.109375
guenther2024substitutions,37,62,1.84375,1.734375,0.109375
guenther2024substitutions,37,63,8.0625,8.0,0.0625
guenther2024substitutions,37,64,2.265625,2.28125,-0.015625
guenther2024substitutions,37,65,4.5234375,4.51171875,0.01171875
guenther2024substitutions,37,66,5.703125,5.7734375,-0.0703125
guenther2024substitutions,37,67,11.1875,11.09375,0.09375
guenther2024substitutions,37,68,8.15625,7.9375,0.21875
guenther2024substitutions,37,69,6.12890625,6.060546875,0.068359375
guenther2024substitutions,37,70,3.6015625,3.84375,-0.2421875
guenther2024substitutions,37,71,6.314453125,6.33203125,-0.017578125
guenther2024substitutions,37,72,10.515625,10.46875,0.046875
guenther2024substitutions,37,73,2.609375,2.6875,-0.078125
guenther2024substitutions,37,74,0.9912109375,1.0068359375,-0.015625
guenther2024substitutions,37,75,2.1943359375,2.388671875,-0.1943359375
guenther2024substitutions,37,76,7.1875,7.27734375,-0.08984375
guenther2024substitutions,37,77,4.875,4.8125,0.0625
guenther2024substitutions,37,78,3.7655029296875,3.7342529296875,0.03125
guenther2024substitutions,37,79,1.62451171875,1.60107421875,0.0234375
guenther2024substitutions,37,80,2.34375,2.421875,-0.078125
guenther2024substitutions,37,81,2.453125,2.484375,-0.03125
guenther2024substitutions,37,82,3.671875,3.65625,0.015625
guenther2024substitutions,37,83,2.796875,2.828125,-0.03125
guenther2024substitutions,37,84,3.73388671875,3.73388671875,0.0
guenther2024substitutions,37,85,5.840087890625,5.97265625,-0.132568359375
guenther2024substitutions,37,86,7.0625,7.09375,-0.03125
guenther2024substitutions,37,87,3.46875,3.59375,-0.125
guenther2024substitutions,37,88,8.671875,8.59375,0.078125
guenther2024substitutions,37,89,3.037109375,3.115234375,-0.078125
guenther2024substitutions,37,90,2.48388671875,2.460205078125,0.023681640625
guenther2024substitutions,37,91,17.44140625,17.37109375,0.0703125
guenther2024substitutions,37,92,4.4140625,4.4609375,-0.046875
guenther2024substitutions,37,93,6.998046875,7.060546875,-0.0625
guenther2024substitutions,37,94,10.51953125,10.578125,-0.05859375
guenther2024substitutions,37,95,13.5,13.4375,0.0625
guenther2024substitutions,37,96,12.0,12.0625,-0.0625
guenther2024substitutions,37,97,3.721435546875,3.62255859375,0.098876953125
guenther2024substitutions,37,98,1.712890625,1.6318359375,0.0810546875
guenther2024substitutions,37,99,2.3125,2.34375,-0.03125
guenther2024substitutions,37,100,5.013671875,5.015625,-0.001953125
guenther2024substitutions,37,101,15.9375,15.84375,0.09375
guenther2024substitutions,37,102,16.076171875,15.8955078125,0.1806640625
guenther2024substitutions,37,103,2.93359375,2.95751953125,-0.02392578125
guenther2024substitutions,37,104,8.0625,8.1875,-0.125
guenther2024substitutions,37,105,3.65625,3.59375,0.0625
guenther2024substitutions,37,106,14.75,14.5625,0.1875
guenther2024substitutions,37,107,3.3134765625,3.2509765625,0.0625
guenther2024substitutions,37,108,19.296875,19.3125,-0.015625
guenther2024substitutions,37,109,3.171875,3.171875,0.0
guenther2024substitutions,37,110,1.53125,1.546875,-0.015625
guenther2024substitutions,37,111,15.875,15.65625,0.21875
guenther2024substitutions,37,112,3.49609375,3.46875,0.02734375
guenther2024substitutions,37,113,2.6875,2.59375,0.09375
guenther2024substitutions,37,114,18.4375,18.4375,0.0
guenther2024substitutions,37,115,2.46875,2.46875,0.0
guenther2024substitutions,37,116,15.24609375,15.07421875,0.171875
guenther2024substitutions,37,117,4.0625,3.921875,0.140625
guenther2024substitutions,37,118,15.78125,15.5625,0.21875
guenther2024substitutions,37,119,1.203125,1.2890625,-0.0859375
guenther2024substitutions,37,120,4.0,4.125,-0.125
guenther2024substitutions,37,121,7.86279296875,7.83056640625,0.0322265625
guenther2024substitutions,37,122,6.25,6.3125,-0.0625
guenther2024substitutions,37,123,3.578125,3.640625,-0.0625
guenther2024substitutions,37,124,12.1796875,11.650390625,0.529296875
guenther2024substitutions,37,125,10.015625,9.9599609375,0.0556640625
guenther2024substitutions,37,126,11.640625,11.5625,0.078125
guenther2024substitutions,37,127,2.21875,2.28125,-0.0625
guenther2024substitutions,37,128,1.953125,1.9921875,-0.0390625
guenther2024substitutions,37,129,7.359375,7.125,0.234375
guenther2024substitutions,37,130,7.95703125,7.859375,0.09765625
guenther2024substitutions,37,131,1.625,1.65625,-0.03125
guenther2024substitutions,37,132,3.21875,3.296875,-0.078125
guenther2024substitutions,37,133,2.01220703125,2.05908203125,-0.046875
guenther2024substitutions,37,134,10.9375,10.875,0.0625
guenther2024substitutions,37,135,1.625,1.546875,0.078125
guenther2024substitutions,37,136,6.57958984375,6.79150390625,-0.2119140625
guenther2024substitutions,37,137,2.25,2.1875,0.0625
guenther2024substitutions,37,138,1.1953125,1.1328125,0.0625
guenther2024substitutions,37,139,5.71875,5.96875,-0.25
guenther2024substitutions,37,140,2.0625,2.09375,-0.03125
guenther2024substitutions,37,141,1.2578125,1.2734375,-0.015625
guenther2024substitutions,37,142,5.125,5.03125,0.09375
guenther2024substitutions,37,143,5.6953125,5.6796875,0.015625
guenther2024substitutions,37,144,7.4375,7.5625,-0.125
guenther2024substitutions,37,145,1.953125,1.984375,-0.03125
guenther2024substitutions,38,0,20.1875,20.1875,0.0
guenther2024substitutions,38,1,19.96875,19.9375,0.03125
guenther2024substitutions,38,2,5.1328125,5.20703125,-0.07421875
guenther2024substitutions,38,3,2.921875,2.9375,-0.015625
guenther2024substitutions,38,4,4.5625,4.4375,0.125
guenther2024substitutions,38,5,24.0,24.125,-0.125
guenther2024substitutions,38,6,19.875,19.875,0.0
guenther2024substitutions,38,7,18.923828125,18.306640625,0.6171875
guenther2024substitutions,38,8,8.64453125,8.3203125,0.32421875
guenther2024substitutions,38,9,17.6875,17.4375,0.25
guenther2024substitutions,38,10,9.125,9.125,0.0
guenther2024substitutions,38,11,7.28125,7.4375,-0.15625
guenther2024substitutions,38,12,4.875,5.0,-0.125
guenther2024substitutions,38,13,6.84375,6.8125,0.03125
guenther2024substitutions,38,14,18.8125,18.75,0.0625
guenther2024substitutions,38,15,5.0625,5.125,-0.0625
guenther2024substitutions,38,16,5.75,5.59375,0.15625
guenther2024substitutions,38,17,12.875,12.875,0.0
guenther2024substitutions,38,18,2.84375,2.703125,0.140625
guenther2024substitutions,38,19,11.46875,11.5,-0.03125
guenther2024substitutions,38,20,15.7109375,15.45703125,0.25390625
guenther2024substitutions,38,21,3.3125,3.21875,0.09375
guenther2024substitutions,38,22,1.3203125,1.3203125,0.0
guenther2024substitutions,38,23,15.4375,15.34375,0.09375
guenther2024substitutions,38,24,7.78125,7.78125,0.0
guenther2024substitutions,38,25,13.8125,13.6875,0.125
guenther2024substitutions,38,26,5.625,5.625,0.0
guenther2024substitutions,38,27,15.5,15.5,0.0
guenther2024substitutions,38,28,7.5,7.4375,0.0625
guenther2024substitutions,38,29,10.4375,10.421875,0.015625
guenther2024substitutions,38,30,12.18359375,12.22265625,-0.0390625
guenther2024substitutions,38,31,17.875,18.0,-0.125
guenther2024substitutions,38,32,4.125,4.125,0.0
guenther2024substitutions,38,33,19.40625,19.53125,-0.125
guenther2024substitutions,38,34,6.03515625,6.03125,0.00390625
guenther2024substitutions,38,35,3.171875,3.15625,0.015625
guenther2024substitutions,38,36,7.8125,7.78125,0.03125
guenther2024substitutions,38,37,4.625,4.6875,-0.0625
guenther2024substitutions,38,38,9.6875,9.453125,0.234375
guenther2024substitutions,38,39,5.75,5.75,0.0
guenther2024substitutions,38,40,10.5625,10.5,0.0625
guenther2024substitutions,38,41,12.65625,12.578125,0.078125
guenther2024substitutions,38,42,9.71875,9.6953125,0.0234375
guenther2024substitutions,38,43,14.28125,14.1875,0.09375
guenther2024substitutions,38,44,10.375,10.25,0.125
guenther2024substitutions,38,45,14.125,14.0,0.125
guenther2024substitutions,38,46,7.5,7.5,0.0
guenther2024substitutions,38,47,13.859375,13.609375,0.25
guenther2024substitutions,38,48,3.5,3.546875,-0.046875
guenther2024substitutions,38,49,8.3203125,8.2734375,0.046875
guenther2024substitutions,38,50,7.3125,7.25,0.0625
guenther2024substitutions,38,51,10.453125,10.15625,0.296875
guenther2024substitutions,38,52,9.5625,9.546875,0.015625
guenther2024substitutions,38,53,6.421875,6.4140625,0.0078125
guenther2024substitutions,38,54,1.8671875,1.8125,0.0546875
guenther2024substitutions,38,55,2.58642578125,2.40771484375,0.1787109375
guenther2024substitutions,38,56,8.265625,8.140625,0.125
guenther2024substitutions,38,57,5.625,5.5625,0.0625
guenther2024substitutions,38,58,3.78125,3.65625,0.125
guenther2024substitutions,38,59,1.6171875,1.6875,-0.0703125
guenther2024substitutions,38,60,4.40234375,4.453125,-0.05078125
guenther2024substitutions,38,61,5.07421875,5.0859375,-0.01171875
guenther2024substitutions,38,62,4.587890625,4.50390625,0.083984375
guenther2024substitutions,38,63,9.4375,9.5,-0.0625
guenther2024substitutions,38,64,5.552734375,5.521484375,0.03125
guenther2024substitutions,38,65,5.1875,5.28125,-0.09375
guenther2024substitutions,38,66,4.875,4.84375,0.03125
guenther2024substitutions,38,67,7.96875,7.78125,0.1875
guenther2024substitutions,38,68,6.375,6.4921875,-0.1171875
guenther2024substitutions,38,69,18.21875,17.71875,0.5
guenther2024substitutions,38,70,12.40625,12.375,0.03125
guenther2024substitutions,38,71,2.15625,2.1875,-0.03125
guenther2024substitutions,38,72,11.484375,11.3046875,0.1796875
guenther2024substitutions,38,73,5.9375,5.9375,0.0
guenther2024substitutions,38,74,11.3203125,11.5078125,-0.1875
guenther2024substitutions,38,75,7.9375,7.9375,0.0
guenther2024substitutions,38,76,1.6015625,1.4921875,0.109375
guenther2024substitutions,38,77,10.75,10.78125,-0.03125
guenther2024substitutions,38,78,7.2890625,7.296875,-0.0078125
guenther2024substitutions,38,79,4.03125,4.03125,0.0
guenther2024substitutions,38,80,8.859375,8.90625,-0.046875
guenther2024substitutions,38,81,6.5,6.40625,0.09375
guenther2024substitutions,38,82,3.466796875,3.4921875,-0.025390625
guenther2024substitutions,38,83,4.03125,4.0625,-0.03125
guenther2024substitutions,38,84,2.015625,2.078125,-0.0625
guenther2024substitutions,38,85,11.375,11.1875,0.1875
guenther2024substitutions,38,86,3.53515625,3.44921875,0.0859375
guenther2024substitutions,38,87,3.775390625,3.72265625,0.052734375
guenther2024substitutions,38,88,10.453125,10.421875,0.03125
guenther2024substitutions,38,89,4.0703125,3.90625,0.1640625
