experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
frank2013_reading,246127,4.525322509699166,0.0042272155046346625,4.582961672776648,0.004008279267350619,-0.05763916307748229,0.0011468116028066808
futrell2021_corpus,162343,4.347711506774466,0.004690239789466927,4.363410342571843,0.004569430012208829,-0.015698835797376638,0.0011893643343452406
