experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2024substitutions,45198,6.796148906076285,0.051649123572472505,6.761833172350037,0.05156748310861296,0.03431573372624859,0.0007558002750684567
