experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2020LDT,75870,0.3585919652827977,0.0018503068376973786,0.34661234972174343,0.001955188557577876,0.01197961556105427,0.0002816303917995657
