experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
marson2026_eplep,93650,0.2834496689046441,0.0021494085720936257,0.24113233249580804,0.0023362116948109878,0.042317336408836094,0.0012087794208839253
