experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
pexman2016_calgary,100448,0.39114644596553144,0.001650243327522859,0.32533268292036055,0.0017589352298895027,0.06581376304517092,0.0010977793645466222
