experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2023associations_individual,41886,5.896918540480645,0.012939138158097914,5.602351186246225,0.012764603312813714,0.2945673542344194,0.004723036874851669
