experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2024substitutions,45198,6.796148906076285,0.051649123572472505,6.293250515332364,0.0639653008278133,0.5028983907439212,0.015425484367724954
