experiment,participant_id,item_index,nll_minitaur,nll_ours,delta_log_likelihood
guenther2023grammaticality,1,82,0.0155029296875,0.431640625,-0.4161376953125
guenther2023grammaticality,1,83,0.03076171875,0.5234375,-0.49267578125
guenther2023grammaticality,1,84,0.03076171875,0.5234375,-0.49267578125
guenther2023grammaticality,1,85,0.9765625,1.140625,-0.1640625
guenther2023grammaticality,1,86,0.11083984375,0.345703125,-0.23486328125
guenther2023grammaticality,1,87,0.11083984375,0.5234375,-0.41259765625
guenther2023grammaticality,1,88,0.7578125,0.6328125,0.125
guenther2023grammaticality,1,89,0.05322265625,0.3125,-0.25927734375
guenther2023grammaticality,1,90,3.28125,1.0546875,2.2265625
guenther2023grammaticality,1,91,0.03076171875,0.4765625,-0.44580078125
guenther2023grammaticality,1,92,0.158203125,0.578125,-0.419921875
guenther2023grammaticality,1,93,0.0458984375,0.283203125,-0.2373046875
guenther2023grammaticality,1,94,0.390625,0.69140625,-0.30078125
guenther2023grammaticality,1,95,0.3125,0.6328125,-0.3203125
guenther2023grammaticality,1,96,0.03076171875,0.5234375,-0.49267578125
guenther2023grammaticality,1,97,0.69140625,1.140625,-0.44921875
guenther2023grammaticality,1,98,0.08984375,0.038330078125,0.051513671875
guenther2023grammaticality,1,99,0.023193359375,0.578125,-0.554931640625
guenther2023grammaticality,1,100,0.158203125,0.431640625,-0.2734375
guenther2023grammaticality,1,101,0.283203125,0.390625,-0.107421875
guenther2023grammaticality,1,102,0.023193359375,0.390625,-0.367431640625
guenther2023grammaticality,1,103,0.345703125,0.828125,-0.482421875
guenther2023grammaticality,1,104,0.023193359375,0.3125,-0.289306640625
guenther2023grammaticality,1,105,0.03076171875,0.2041015625,-0.17333984375
guenther2023grammaticality,1,106,0.6328125,0.4765625,0.15625
guenther2023grammaticality,1,107,0.08984375,0.2041015625,-0.1142578125
guenther2023grammaticality,1,108,0.158203125,0.6328125,-0.474609375
guenther2023grammaticality,1,109,0.0458984375,0.0458984375,0.0
guenther2023grammaticality,2,0,1.234375,0.158203125,1.076171875
