experiment,participant_id,item_index,nll_base,nll_ours,delta_log_likelihood
Dymarska2025_associations,1,172,5.888671875,5.10400390625,0.78466796875
Dymarska2025_associations,1,173,4.76171875,3.9453125,0.81640625
Dymarska2025_associations,1,174,6.9921875,6.74609375,0.24609375
Dymarska2025_associations,1,175,9.0,8.8125,0.1875
Dymarska2025_associations,1,176,4.845703125,5.09375,-0.248046875
Dymarska2025_associations,1,177,7.15625,7.15625,0.0
Dymarska2025_associations,1,178,6.15625,7.25,-1.09375
Dymarska2025_associations,1,179,9.609375,9.859375,-0.25
Dymarska2025_associations,1,180,10.125,10.53125,-0.40625
Dymarska2025_associations,1,181,5.984375,5.6875,0.296875
Dymarska2025_associations,1,182,4.1376953125,3.913330078125,0.224365234375
Dymarska2025_associations,1,183,7.3671875,8.05517578125,-0.68798828125
Dymarska2025_associations,1,184,6.48828125,7.18359375,-0.6953125
Dymarska2025_associations,1,185,5.3203125,5.5390625,-0.21875
Dymarska2025_associations,1,186,5.9140625,6.546875,-0.6328125
Dymarska2025_associations,1,187,3.85595703125,2.24072265625,1.615234375
Dymarska2025_associations,1,188,5.90478515625,4.7708740234375,1.1339111328125
Dymarska2025_associations,1,189,6.15625,7.0,-0.84375
Dymarska2025_associations,1,190,3.16015625,3.445281982421875,-0.285125732421875
Dymarska2025_associations,1,191,4.5751953125,3.74951171875,0.82568359375
Dymarska2025_associations,1,192,5.875,5.8125,0.0625
Dymarska2025_associations,1,193,3.56884765625,3.57763671875,-0.0087890625
Dymarska2025_associations,1,194,5.814453125,4.9998779296875,0.8145751953125
Dymarska2025_associations,1,195,6.83203125,7.953125,-1.12109375
Dymarska2025_associations,1,196,5.820281982421875,6.242156982421875,-0.421875
Dymarska2025_associations,1,197,3.74609375,3.466796875,0.279296875
Dymarska2025_associations,1,198,8.203125,7.857421875,0.345703125
Dymarska2025_associations,1,199,6.2109375,7.0595703125,-0.8486328125
Dymarska2025_associations,2,0,8.75,11.9169921875,-3.1669921875
Dymarska2025_associations,2,1,9.14453125,4.0625,5.08203125
Dymarska2025_associations,2,2,2.90625,1.1015625,1.8046875
Dymarska2025_associations,2,3,4.4375,5.5625,-1.125
Dymarska2025_associations,2,4,4.765625,5.953125,-1.1875
Dymarska2025_associations,2,5,7.4208984375,7.1318359375,0.2890625
Dymarska2025_associations,2,6,3.78515625,4.4140625,-0.62890625
Dymarska2025_associations,2,7,3.078125,3.140625,-0.0625
Dymarska2025_associations,2,8,11.521484375,8.8720703125,2.6494140625
Dymarska2025_associations,2,9,3.367156982421875,3.9530029296875,-0.585845947265625
Dymarska2025_associations,2,10,2.710906982421875,2.085906982421875,0.625
Dymarska2025_associations,2,11,3.07421875,3.0355224609375,0.0386962890625
Dymarska2025_associations,2,12,8.451171875,8.65234375,-0.201171875
Dymarska2025_associations,2,13,7.59765625,6.5966796875,1.0009765625
Dymarska2025_associations,2,14,5.08203125,3.835693359375,1.246337890625
Dymarska2025_associations,2,15,8.37109375,9.163818359375,-0.792724609375
Dymarska2025_associations,2,16,10.5155029296875,11.90576171875,-1.3902587890625
Dymarska2025_associations,2,17,5.140625,3.875,1.265625
Dymarska2025_associations,2,18,4.9375,5.96875,-1.03125
Dymarska2025_associations,2,19,3.4375,2.46875,0.96875
Dymarska2025_associations,2,20,5.46875,4.375,1.09375
Dymarska2025_associations,2,21,5.361328125,4.72265625,0.638671875
Dymarska2025_associations,2,22,8.09375,7.90625,0.1875
Dymarska2025_associations,2,23,7.0,6.66796875,0.33203125
Dymarska2025_associations,2,24,5.091796875,5.689453125,-0.59765625
Dymarska2025_associations,2,25,3.3076171875,3.072265625,0.2353515625
Dymarska2025_associations,2,26,3.73046875,3.6328125,0.09765625
Dymarska2025_associations,2,27,9.75,9.875,-0.125
Dymarska2025_associations,2,28,5.177001953125,5.6571044921875,-0.4801025390625
Dymarska2025_associations,2,29,8.147705078125,10.1248779296875,-1.9771728515625
Dymarska2025_associations,2,30,5.9375,4.875,1.0625
Dymarska2025_associations,2,31,4.461883544921875,5.152191162109375,-0.6903076171875
Dymarska2025_associations,2,32,11.125,12.0625,-0.9375
Dymarska2025_associations,2,33,7.919921875,8.92578125,-1.005859375
Dymarska2025_associations,2,34,8.09375,8.1328125,-0.0390625
Dymarska2025_associations,2,35,4.7412109375,4.507080078125,0.234130859375
Dymarska2025_associations,2,36,4.09912109375,4.2451171875,-0.14599609375
Dymarska2025_associations,2,37,3.421875,3.7392578125,-0.3173828125
Dymarska2025_associations,2,38,5.9765625,6.44140625,-0.46484375
Dymarska2025_associations,2,39,3.2890625,2.4140625,0.875
Dymarska2025_associations,2,40,7.281005859375,6.538543701171875,0.742462158203125
Dymarska2025_associations,2,41,3.806884765625,5.28662109375,-1.479736328125
Dymarska2025_associations,2,42,2.7498779296875,1.8983154296875,0.8515625
