experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
frank2013_reading,246127,4.525322509699166,0.0042272155046346625,4.525274786484404,0.004214718325442505,4.772321476184043e-05,0.00018442084357645007
futrell2021_corpus,162336,4.347738868499822,0.004690347173548935,4.345884933336326,0.004680567224483535,0.001853935163495293,0.00021107453070994163
