experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
hilton2021_comprehension,2920,0.7553418616725974,0.015298000435600789,0.7085738717693172,0.01548787150322777,0.04676798990328018,0.00952136335900393
