experiment,participant_id,item_index,nll_base,nll_minitaur,delta_log_likelihood
Dymarska2025_associations,1,98,6.73046875,6.453125,0.27734375
Dymarska2025_associations,1,99,7.34375,7.46875,-0.125
Dymarska2025_associations,1,100,4.419921875,4.56640625,-0.146484375
Dymarska2025_associations,1,101,3.9140625,4.109375,-0.1953125
Dymarska2025_associations,1,102,5.9921875,5.9375,0.0546875
Dymarska2025_associations,1,103,9.9375,9.96875,-0.03125
Dymarska2025_associations,1,104,5.8125,5.78125,0.03125
Dymarska2025_associations,1,105,5.16015625,5.15234375,0.0078125
Dymarska2025_associations,1,106,7.6015625,7.29296875,0.30859375
Dymarska2025_associations,1,107,5.65625,5.75,-0.09375
Dymarska2025_associations,1,108,9.7421875,9.6953125,0.046875
Dymarska2025_associations,1,109,10.1875,10.3125,-0.125
Dymarska2025_associations,1,110,4.742156982421875,4.6953125,0.046844482421875
Dymarska2025_associations,1,111,4.207275390625,4.115234375,0.092041015625
Dymarska2025_associations,1,112,8.6953125,8.8203125,-0.125
Dymarska2025_associations,1,113,5.6875,5.75,-0.0625
Dymarska2025_associations,1,114,4.6328125,4.5703125,0.0625
Dymarska2025_associations,1,115,5.108642578125,5.13232421875,-0.023681640625
Dymarska2025_associations,1,116,9.75,9.7890625,-0.0390625
Dymarska2025_associations,1,117,8.4169921875,8.4150390625,0.001953125
Dymarska2025_associations,1,118,6.796875,6.859375,-0.0625
Dymarska2025_associations,1,119,8.64697265625,8.888671875,-0.24169921875
Dymarska2025_associations,1,120,3.47314453125,3.4189453125,0.05419921875
Dymarska2025_associations,1,121,11.2890625,11.1171875,0.171875
Dymarska2025_associations,1,122,5.34375,5.40625,-0.0625
Dymarska2025_associations,1,123,6.03125,6.25,-0.21875
Dymarska2025_associations,1,124,6.06787109375,6.16162109375,-0.09375
Dymarska2025_associations,1,125,4.34375,4.53125,-0.1875
Dymarska2025_associations,1,126,7.84375,7.90625,-0.0625
Dymarska2025_associations,1,127,7.5,7.28125,0.21875
Dymarska2025_associations,1,128,6.3046875,6.26953125,0.03515625
Dymarska2025_associations,1,129,5.40625,5.5,-0.09375
Dymarska2025_associations,1,130,7.609375,7.39453125,0.21484375
Dymarska2025_associations,1,131,5.210693359375,5.210693359375,0.0
Dymarska2025_associations,1,132,5.234375,5.642578125,-0.408203125
Dymarska2025_associations,1,133,5.5732421875,5.529296875,0.0439453125
Dymarska2025_associations,1,134,4.28125,4.1875,0.09375
Dymarska2025_associations,1,135,6.28125,6.203125,0.078125
Dymarska2025_associations,1,136,5.25,5.2421875,0.0078125
Dymarska2025_associations,1,137,4.4453125,4.5078125,-0.0625
Dymarska2025_associations,1,138,8.72265625,8.6533203125,0.0693359375
Dymarska2025_associations,1,139,4.95263671875,4.9111328125,0.04150390625
Dymarska2025_associations,1,140,3.419921875,3.3193359375,0.1005859375
Dymarska2025_associations,1,141,2.053955078125,2.1396484375,-0.085693359375
Dymarska2025_associations,1,142,12.3125,11.78125,0.53125
Dymarska2025_associations,1,143,6.5126953125,6.41162109375,0.10107421875
Dymarska2025_associations,1,144,4.5,4.6875,-0.1875
Dymarska2025_associations,1,145,7.421875,7.515625,-0.09375
Dymarska2025_associations,1,146,6.5625,6.5,0.0625
Dymarska2025_associations,1,147,8.08642578125,8.11083984375,-0.0244140625
Dymarska2025_associations,1,148,9.0625,8.8125,0.25
Dymarska2025_associations,1,149,6.37109375,6.296875,0.07421875
Dymarska2025_associations,1,150,4.06689453125,4.1279296875,-0.06103515625
Dymarska2025_associations,1,151,6.396453857421875,6.410125732421875,-0.013671875
Dymarska2025_associations,1,152,8.0546875,7.8359375,0.21875
Dymarska2025_associations,1,153,4.375,4.375,0.0
Dymarska2025_associations,1,154,7.111328125,7.20703125,-0.095703125
Dymarska2025_associations,1,155,5.375,5.375,0.0
Dymarska2025_associations,1,156,6.953125,7.078125,-0.125
Dymarska2025_associations,1,157,4.6875,4.75,-0.0625
Dymarska2025_associations,1,158,9.3125,9.25,0.0625
Dymarska2025_associations,1,159,7.125,7.171875,-0.046875
Dymarska2025_associations,1,160,5.5,5.5625,-0.0625
Dymarska2025_associations,1,161,2.28076171875,2.17333984375,0.107421875
Dymarska2025_associations,1,162,5.9765625,6.0234375,-0.046875
Dymarska2025_associations,1,163,4.632781982421875,4.632781982421875,0.0
Dymarska2025_associations,1,164,5.328094482421875,5.242156982421875,0.0859375
Dymarska2025_associations,1,165,8.320281982421875,8.242156982421875,0.078125
Dymarska2025_associations,1,166,8.351531982421875,8.0859375,0.265594482421875
Dymarska2025_associations,1,167,4.203125,4.140625,0.0625
Dymarska2025_associations,1,168,4.749969482421875,4.621063232421875,0.12890625
Dymarska2025_associations,1,169,6.158203125,6.16015625,-0.001953125
Dymarska2025_associations,1,170,8.625,8.5625,0.0625
Dymarska2025_associations,1,171,3.68359375,3.591796875,0.091796875
Dymarska2025_associations,1,172,5.888671875,5.87451171875,0.01416015625
Dymarska2025_associations,1,173,4.76171875,4.48046875,0.28125
Dymarska2025_associations,1,174,6.9921875,7.109375,-0.1171875
Dymarska2025_associations,1,175,9.0,9.03125,-0.03125
Dymarska2025_associations,1,176,4.845703125,4.69140625,0.154296875
Dymarska2025_associations,1,177,7.15625,7.0,0.15625
Dymarska2025_associations,1,178,6.15625,6.0625,0.09375
Dymarska2025_associations,1,179,9.609375,9.59375,0.015625
Dymarska2025_associations,1,180,10.125,10.125,0.0
Dymarska2025_associations,1,181,5.984375,6.125,-0.140625
Dymarska2025_associations,1,182,4.1376953125,4.2001953125,-0.0625
Dymarska2025_associations,1,183,7.3671875,7.4228515625,-0.0556640625
Dymarska2025_associations,1,184,6.48828125,6.41796875,0.0703125
Dymarska2025_associations,1,185,5.3203125,5.30859375,0.01171875
Dymarska2025_associations,1,186,5.9140625,5.9375,-0.0234375
Dymarska2025_associations,1,187,3.85595703125,3.75390625,0.10205078125
Dymarska2025_associations,1,188,5.90478515625,5.59130859375,0.3134765625
Dymarska2025_associations,1,189,6.15625,6.1015625,0.0546875
Dymarska2025_associations,1,190,3.16015625,3.0859375,0.07421875
Dymarska2025_associations,1,191,4.5751953125,4.74609375,-0.1708984375
Dymarska2025_associations,1,192,5.875,5.8125,0.0625
Dymarska2025_associations,1,193,3.56884765625,3.5458984375,0.02294921875
Dymarska2025_associations,1,194,5.814453125,5.681640625,0.1328125
Dymarska2025_associations,1,195,6.83203125,6.88671875,-0.0546875
Dymarska2025_associations,1,196,5.820281982421875,5.710906982421875,0.109375
Dymarska2025_associations,1,197,3.74609375,3.75390625,-0.0078125
Dymarska2025_associations,1,198,8.203125,8.0390625,0.1640625
Dymarska2025_associations,1,199,6.2109375,6.2607421875,-0.0498046875
Dymarska2025_associations,2,0,8.75,8.828125,-0.078125
Dymarska2025_associations,2,1,9.14453125,9.279296875,-0.134765625
Dymarska2025_associations,2,2,2.90625,2.734375,0.171875
Dymarska2025_associations,2,3,4.4375,4.4375,0.0
Dymarska2025_associations,2,4,4.765625,4.888671875,-0.123046875
Dymarska2025_associations,2,5,7.4208984375,7.5869140625,-0.166015625
Dymarska2025_associations,2,6,3.78515625,3.6640625,0.12109375
Dymarska2025_associations,2,7,3.078125,2.921875,0.15625
Dymarska2025_associations,2,8,11.521484375,11.12255859375,0.39892578125
Dymarska2025_associations,2,9,3.367156982421875,3.4530029296875,-0.085845947265625
Dymarska2025_associations,2,10,2.710906982421875,2.648406982421875,0.0625
Dymarska2025_associations,2,11,3.07421875,3.08154296875,-0.00732421875
Dymarska2025_associations,2,12,8.451171875,8.3359375,0.115234375
Dymarska2025_associations,2,13,7.59765625,7.58203125,0.015625
Dymarska2025_associations,2,14,5.08203125,4.9375,0.14453125
Dymarska2025_associations,2,15,8.37109375,8.14453125,0.2265625
Dymarska2025_associations,2,16,10.5155029296875,10.7655029296875,-0.25
Dymarska2025_associations,2,17,5.140625,5.1484375,-0.0078125
Dymarska2025_associations,2,18,4.9375,5.0,-0.0625
Dymarska2025_associations,2,19,3.4375,3.40625,0.03125
Dymarska2025_associations,2,20,5.46875,5.5625,-0.09375
Dymarska2025_associations,2,21,5.361328125,5.16015625,0.201171875
Dymarska2025_associations,2,22,8.09375,8.0,0.09375
Dymarska2025_associations,2,23,7.0,7.1171875,-0.1171875
Dymarska2025_associations,2,24,5.091796875,5.08203125,0.009765625
Dymarska2025_associations,2,25,3.3076171875,3.263671875,0.0439453125
Dymarska2025_associations,2,26,3.73046875,3.5009765625,0.2294921875
Dymarska2025_associations,2,27,9.75,9.75,0.0
Dymarska2025_associations,2,28,5.177001953125,5.270751953125,-0.09375
Dymarska2025_associations,2,29,8.147705078125,8.13134765625,0.016357421875
Dymarska2025_associations,2,30,5.9375,6.0,-0.0625
Dymarska2025_associations,2,31,4.461883544921875,4.605438232421875,-0.1435546875
Dymarska2025_associations,2,32,11.125,11.1875,-0.0625
Dymarska2025_associations,2,33,7.919921875,7.76171875,0.158203125
Dymarska2025_associations,2,34,8.09375,8.234375,-0.140625
Dymarska2025_associations,2,35,4.7412109375,4.77734375,-0.0361328125
Dymarska2025_associations,2,36,4.09912109375,4.2548828125,-0.15576171875
Dymarska2025_associations,2,37,3.421875,3.4619140625,-0.0400390625
Dymarska2025_associations,2,38,5.9765625,6.21484375,-0.23828125
Dymarska2025_associations,2,39,3.2890625,3.3046875,-0.015625
Dymarska2025_associations,2,40,7.281005859375,7.218505859375,0.0625
Dymarska2025_associations,2,41,3.806884765625,4.031005859375,-0.22412109375
Dymarska2025_associations,2,42,2.7498779296875,2.5467529296875,0.203125
Dymarska2025_associations,2,43,7.734375,7.65625,0.078125
Dymarska2025_associations,2,44,5.8125,5.75,0.0625
Dymarska2025_associations,2,45,4.673828125,4.45703125,0.216796875
Dymarska2025_associations,2,46,3.921875,3.94140625,-0.01953125
Dymarska2025_associations,2,47,7.28125,7.4375,-0.15625
Dymarska2025_associations,2,48,5.875,5.6875,0.1875
Dymarska2025_associations,2,49,4.5625,4.625,-0.0625
Dymarska2025_associations,2,50,4.8583984375,4.89697265625,-0.03857421875
Dymarska2025_associations,2,51,4.28125,4.25,0.03125
Dymarska2025_associations,2,52,12.5,12.375,0.125
Dymarska2025_associations,2,53,6.3828125,6.5859375,-0.203125
Dymarska2025_associations,2,54,8.5,8.5625,-0.0625
Dymarska2025_associations,2,55,4.451171875,4.3828125,0.068359375
Dymarska2025_associations,2,56,5.8125,5.765625,0.046875
Dymarska2025_associations,2,57,6.82421875,6.427734375,0.396484375
Dymarska2025_associations,2,58,6.921875,6.7734375,0.1484375
