experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2022relational,22000,2.809940739024769,0.007400463357069664,2.784847380204634,0.007347885003192657,0.025093358820134942,0.0007286775188147921
