experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
pissani2026_metaphor,40653,1.6421579443490295,0.0038469895215291604,1.6415965674451494,0.0038335907652733356,0.0005613769038800949,0.0002881206038529439
