experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
hilton2021_comprehension,2920,0.7427592133822506,0.015245437702273353,0.7085738717693172,0.01548787150322777,0.034185341612933434,0.009269327017403718
