experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
keuleers2011_britishlexiconproject,100315,0.04417173215163251,0.0011529676209287283,0.04404235514331029,0.0010873441798058367,0.0001293770083222225,8.897138536439834e-05
