experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
balota2007_LDT,112519,0.4316748537026594,0.0015989125983296854,0.3507383260427822,0.0019895424868078557,0.08093652765987716,0.001447945575638323
