experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
marson2026_eplep,93650,0.2858411723155741,0.00215584164874183,0.2834496689046441,0.0021494085720936257,0.002391503410929992,0.0002007255120796713
