experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
hilton2021_comprehension,2920,0.7553418616725974,0.015298000435600789,0.7427592133822506,0.015245437702273353,0.012582648290346747,0.0016972828654407575
