experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
pissani2026_metaphor,40653,1.6421579443490295,0.0038469895215291604,1.6082954360758854,0.00379294859499602,0.03386250827314405,0.0020613539689200433
