experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2020TS,75356,0.37063874099353195,0.0017038000379624816,0.27300091874125504,0.002014767315291656,0.0976378222522769,0.0012976612202403666
