experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2023grammaticality,8800,0.33109437422318894,0.007413090363737907,0.34494843222878196,0.005196489567598163,-0.01385405800559304,0.004667629976394225
