experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
stella2026_formamentis_data_valence,6891,1.2030940749893997,0.010312515725706161,1.192506069681015,0.010028094669651924,0.010588005308384578,0.0008519669804828234
