experiment,n_items,mean_summed_nll_per_item,total_nll
frank2013_reading,172184,5.14843559433513,886478.234375
frank2013_reading_eyetracking,37903,4.356776776409519,165134.91015625
futrell2021_corpus,185886,4.27216793289448,794136.2083740234
