experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
pexman2016_calgary,310354,0.40564268688122573,0.0009122354993895156,0.39683621999856794,0.0009332340357571569,0.008806466882657838,0.00010690088414504705
tsaregorodtseva2026_mousetracking,55760,0.42941208651965457,0.0018994133709893484,0.4152458114295642,0.0019259474889695898,0.014166275090090342,0.00027736245179270423
