experiment,n_items,mean_summed_nll_per_item,total_nll
brysbaert2014_Concreteness,114259,1.2674491044392222,144817.4672241211
devardaetal2024_rating,101400,1.3505369706313757,136944.44882202148
kyroelaeinen2022_valence,114030,1.5804182810500287,180215.09658813477
lynott2020lancaster,114109,0.7667294932765252,87490.73574829102
pissani2026_metaphor,40653,1.6421579443490295,66758.6469116211
stella2026_formamentis_data_valence,6891,1.2030940749893997,8290.521270751953
