experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
Dymarska2025_associations,7207,6.531245706282196,0.034619921856252886,6.3311344981441655,0.03420793686819933,0.20011120813802988,0.012965715938624467
guenther2023associations_individual,41886,5.896918540480645,0.012939138158097914,5.654127093922902,0.012908896713544659,0.24279144655774193,0.004945765166110181
stella2026_formamentis_data,5261,6.379317851556931,0.0500904596929324,6.324861713199873,0.05019045380435079,0.054456138357058426,0.015219949842857211
