experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
tsaregorodtseva2026_mousetracking,55760,0.42941208651965457,0.0018994133709893484,0.3378456767012433,0.0022587819666580237,0.09156640981841122,0.0016664113040498365
