experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2020TS,75356,0.38750294921719486,0.001603972766717669,0.27300091874125504,0.002014767315291656,0.11450203047593983,0.001369130281886852
