experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
devardaetal2024_cloze,100071,3.8848222428213663,0.00948575024747511,3.654216914377023,0.008820981457596914,0.2306053284443436,0.003159678011420887
