experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
hilton2021_comprehension,2920,0.7553418616725974,0.015298000435600789,0.7287191208094767,0.015131393106342879,0.02662274086312072,0.009640948484105983
