experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
stella2026_formamentis_data,5261,6.406117645014241,0.050258063163355245,6.379317851556931,0.0500904596929324,0.026799793457309685,0.0015514783426895014
