experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
frank2013_reading_eyetracking,37903,4.278550881526528,0.005509338242172417,4.392954046039397,0.006260022019357238,-0.11440316451286837,0.004022692006397522
