experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2023associations_individual,41886,5.896918540480645,0.012939138158097914,5.607101878310231,0.012703970675241117,0.2898166621704131,0.004822391409306649
