experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
stella2026_formamentis_data,5261,6.379317851556931,0.0500904596929324,6.286280226150046,0.05175241587267928,0.09303762540688558,0.015370291167775522
