experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2023associations_individual,41886,5.911458576681256,0.012985510787804652,5.607101878310231,0.012703970675241117,0.3043566983710249,0.004995821696501838
