experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
kyroelaeinen2022_valence,100080,1.5770061877134034,0.0029623351190490393,1.5670467205947156,0.002927331942143656,0.009959467118687863,0.00023809292949582202
