experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
brysbaert2014_Concreteness,175881,1.2686056828673844,0.0019510764503387775,1.188623561548218,0.0019748134413471534,0.07998212131916653,0.0017471486224321998
devardaetal2024_rating,101400,1.3473131273860293,0.002618570906985197,1.2919187545023962,0.002346260792050447,0.055394372883633046,0.0012979917620147092
kyroelaeinen2022_valence,114030,1.570530315433627,0.0027284357778494263,1.5924453032829047,0.002435759521092598,-0.021914987849277603,0.001323913862698177
lynott2020lancaster,114109,0.7639794545530137,0.003395053880701136,0.7432931232204173,0.003299457701336692,0.020686331332596467,0.0008602425302833682
pissani2026_metaphor,40653,1.6415965674451494,0.0038335907652733356,1.6281126263167847,0.0038653617122151943,0.013483941128364605,0.0012558492022758903
stella2026_formamentis_data_valence,6891,1.192506069681015,0.010028094669651924,1.0761747447417827,0.008376907684440616,0.11633132493923233,0.006096585245723584
