experiment,n_responses,mean_nll_minitaur,sem_nll_minitaur,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
hutchison2013_semantic,100476,0.22494278430957704,0.0022586212275551775,0.17879764938521545,0.00210685600267683,0.0461451349243616,0.0010643060591323506
