experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2020LDT,75870,0.3585919652827977,0.0018503068376973786,0.26973889502860565,0.0020241251809958952,0.088853070254192,0.0013300046331120878
