experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
pexman2016_calgary,100448,0.4000401562207366,0.0016132852818376159,0.32916981538187434,0.0016317140528181544,0.0708703408388622,0.0011530735013953821
