experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_minitaur,sem_nll_minitaur,mean_delta_log_likelihood,sem_delta_log_likelihood
guenther2020TS,75356,0.38750294921719486,0.001603972766717669,0.37063874099353195,0.0017038000379624816,0.01686420822366293,0.00026051535430872733
