experiment,n_responses,mean_nll_base,sem_nll_base,mean_nll_ours,sem_nll_ours,mean_delta_log_likelihood,sem_delta_log_likelihood
hutchison2013_semantic_naming,100371,5.9031471366231285,0.003977300398556768,5.864247470011258,0.003689588743786259,0.038899666611869964,0.0012373564905266328
