experiment,n_items,mean_summed_nll_per_item,total_nll
frank2013_reading,172184,5.1159259271694815,880880.58984375
frank2013_reading_eyetracking,37903,4.278550881526528,162169.9140625
futrell2021_corpus,185877,4.2637368116029535,792530.6073303223
